"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903305","regulation of regulated secretory pathway","1/32","87/9187",0.0114942528735632,3.29992816091954,1.27427228197207,0.262875327425999,0.384320654131577,0.335774887293904,"Syt8",1
"GO:0018205","peptidyl-lysine modification","1/32","88/9187",0.0113636363636364,3.26242897727273,1.26074859705462,0.265467414186698,0.386978737881484,0.338097213096455,"Uspl1",1
"GO:0043244","regulation of protein-containing complex disassembly","1/32","88/9187",0.0113636363636364,3.26242897727273,1.26074859705462,0.265467414186698,0.386978737881484,0.338097213096455,"Irgm2",1
"GO:0007005","mitochondrion organization","2/32","289/9187",0.0069204152249135,1.98680795847751,1.00773049138,0.266675442846101,0.387356459235944,0.338427222279825,"Pmaip1/Irgm2",2
"GO:0006959","humoral immune response","1/32","89/9187",0.0112359550561798,3.22577247191011,1.24741751952165,0.268050669791273,0.387356459235944,0.338427222279825,"Hmgn2",1
"GO:0030856","regulation of epithelial cell differentiation","1/32","89/9187",0.0112359550561798,3.22577247191011,1.24741751952165,0.268050669791273,0.387356459235944,0.338427222279825,"Apold1",1
"GO:0044839","cell cycle G2/M phase transition","1/32","89/9187",0.0112359550561798,3.22577247191011,1.24741751952165,0.268050669791273,0.387356459235944,0.338427222279825,"Ccnb1",1
"GO:0045667","regulation of osteoblast differentiation","1/32","89/9187",0.0112359550561798,3.22577247191011,1.24741751952165,0.268050669791273,0.387356459235944,0.338427222279825,"Ifitm1",1
"GO:0050684","regulation of mRNA processing","1/32","89/9187",0.0112359550561798,3.22577247191011,1.24741751952165,0.268050669791273,0.387356459235944,0.338427222279825,"Ccnb1",1
"GO:0051656","establishment of organelle localization","2/32","291/9187",0.00687285223367698,1.9731529209622,0.997330804538766,0.269284127817759,0.388577385018411,0.339493925858191,"Ccnb1/Nusap1",2
"GO:0007098","centrosome cycle","1/32","90/9187",0.0111111111111111,3.18993055555556,1.23427387299484,0.270625123359824,0.388829200229633,0.339713932832206,"Chordc1",1
"GO:0009566","fertilization","1/32","90/9187",0.0111111111111111,3.18993055555556,1.23427387299484,0.270625123359824,0.388829200229633,0.339713932832206,"Syt8",1
"GO:1905039","carboxylic acid transmembrane transport","1/32","90/9187",0.0111111111111111,3.18993055555556,1.23427387299484,0.270625123359824,0.388829200229633,0.339713932832206,"Thbs1",1
"GO:0045834","positive regulation of lipid metabolic process","1/32","91/9187",0.010989010989011,3.15487637362637,1.22131267755082,0.273190803919623,0.390840837304661,0.341471468381967,"Sctr",1
"GO:1903825","organic acid transmembrane transport","1/32","91/9187",0.010989010989011,3.15487637362637,1.22131267755082,0.273190803919623,0.390840837304661,0.341471468381967,"Thbs1",1
"GO:0006397","mRNA processing","2/32","294/9187",0.00680272108843537,1.95301870748299,0.981883541178445,0.273197745275958,0.390840837304661,0.341471468381967,"Ccnb1/Rpusd4",2
"GO:0003158","endothelium development","1/32","92/9187",0.0108695652173913,3.12058423913043,1.20852914017271,0.275747740405394,0.392803049010532,0.343185821767097,"Apold1",1
"GO:0010811","positive regulation of cell-substrate adhesion","1/32","92/9187",0.0108695652173913,3.12058423913043,1.20852914017271,0.275747740405394,0.392803049010532,0.343185821767097,"Thbs1",1
"GO:0071774","response to fibroblast growth factor","1/32","92/9187",0.0108695652173913,3.12058423913043,1.20852914017271,0.275747740405394,0.392803049010532,0.343185821767097,"Thbs1",1
"GO:0002687","positive regulation of leukocyte migration","1/32","93/9187",0.010752688172043,3.08702956989247,1.19591864576461,0.278295961659602,0.395306763721025,0.345373277777317,"Thbs1",1
"GO:0050921","positive regulation of chemotaxis","1/32","93/9187",0.010752688172043,3.08702956989247,1.19591864576461,0.278295961659602,0.395306763721025,0.345373277777317,"Thbs1",1
"GO:1903131","mononuclear cell differentiation","2/32","299/9187",0.00668896321070234,1.92035953177258,0.956533360002915,0.279720966535909,0.396660305695957,0.346555846029099,"Nfil3/Ifi203",2
"GO:0007613","memory","1/32","94/9187",0.0106382978723404,3.05418882978723,1.18347674869012,0.280835496432738,0.396660305695957,0.346555846029099,"Arc",1
"GO:1905952","regulation of lipid localization","1/32","94/9187",0.0106382978723404,3.05418882978723,1.18347674869012,0.280835496432738,0.396660305695957,0.346555846029099,"Thbs1",1
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/32","94/9187",0.0106382978723404,3.05418882978723,1.18347674869012,0.280835496432738,0.396660305695957,0.346555846029099,"Psme2",1
"GO:0009451","RNA modification","1/32","95/9187",0.0105263157894737,3.02203947368421,1.17119916479921,0.283366373383596,0.398546235419966,0.348203553051128,"Rpusd4",1
"GO:0050680","negative regulation of epithelial cell proliferation","1/32","95/9187",0.0105263157894737,3.02203947368421,1.17119916479921,0.283366373383596,0.398546235419966,0.348203553051128,"Thbs1",1
"GO:0051592","response to calcium ion","1/32","95/9187",0.0105263157894737,3.02203947368421,1.17119916479921,0.283366373383596,0.398546235419966,0.348203553051128,"Thbs1",1
"GO:0001701","in utero embryonic development","2/32","303/9187",0.0066006600660066,1.89500825082508,0.936597757611682,0.284938910327981,0.400195098775254,0.349644138929959,"Ccnb1/Uspl1",2
"GO:0001935","endothelial cell proliferation","1/32","97/9187",0.0103092783505155,2.9597293814433,1.14712056271676,0.288402267996893,0.40335981538027,0.352409101858551,"Thbs1",1
"GO:0031023","microtubule organizing center organization","1/32","97/9187",0.0103092783505155,2.9597293814433,1.14712056271676,0.288402267996893,0.40335981538027,0.352409101858551,"Chordc1",1
"GO:0045814","negative regulation of gene expression, epigenetic","1/32","97/9187",0.0103092783505155,2.9597293814433,1.14712056271676,0.288402267996893,0.40335981538027,0.352409101858551,"Ifi203",1
"GO:0060996","dendritic spine development","1/32","99/9187",0.0101010101010101,2.89993686868687,1.12365152075888,0.293403872946711,0.408640491569236,0.357022745265753,"Arc",1
"GO:1990845","adaptive thermogenesis","1/32","99/9187",0.0101010101010101,2.89993686868687,1.12365152075888,0.293403872946711,0.408640491569236,0.357022745265753,"Sctr",1
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","1/32","99/9187",0.0101010101010101,2.89993686868687,1.12365152075888,0.293403872946711,0.408640491569236,0.357022745265753,"Pbk",1
"GO:0005975","carbohydrate metabolic process","2/32","310/9187",0.00645161290322581,1.85221774193548,0.902417157115313,0.294065899741259,0.408992906455159,0.357330644587139,"Pmaip1/Oas1g",2
"GO:0031623","receptor internalization","1/32","100/9187",0.01,2.8709375,1.11213638931881,0.295891887478589,0.410390967376684,0.358552108339629,"Arc",1
