"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048589","developmental growth","6/148","427/8671",0.0140515222482436,0.823248306854864,-0.493574473434576,0.743633462541103,0.831912720340086,0.772574252939225,"Ppp2r3a/Vil1/Lpar3/Ezr/Ncapg2/Abl2",6
"GO:0051604","protein maturation","4/148","294/8671",0.0136054421768707,0.797113439970583,-0.466365964918498,0.744753757083958,0.831912720340086,0.772574252939225,"Gzmb/Pgap1/Cd74/B2m",4
"GO:0007041","lysosomal transport","1/148","79/8671",0.0126582278481013,0.74161820047896,-0.303999236079007,0.744938557195319,0.831912720340086,0.772574252939225,"Plekhf1",1
"GO:0007292","female gamete generation","1/148","79/8671",0.0126582278481013,0.74161820047896,-0.303999236079007,0.744938557195319,0.831912720340086,0.772574252939225,"Ubb",1
"GO:0042274","ribosomal small subunit biogenesis","1/148","79/8671",0.0126582278481013,0.74161820047896,-0.303999236079007,0.744938557195319,0.831912720340086,0.772574252939225,"Rrs1",1
"GO:0045931","positive regulation of mitotic cell cycle","1/148","79/8671",0.0126582278481013,0.74161820047896,-0.303999236079007,0.744938557195319,0.831912720340086,0.772574252939225,"Rb1",1
"GO:0051701","biological process involved in interaction with host","1/148","79/8671",0.0126582278481013,0.74161820047896,-0.303999236079007,0.744938557195319,0.831912720340086,0.772574252939225,"Cd74",1
"GO:0018193","peptidyl-amino acid modification","6/148","428/8671",0.014018691588785,0.8213248295024,-0.499559936798819,0.745661539035624,0.832358845960374,0.772988557420193,"Cd36/Igtp/Efemp1/Cd74/Tnfrsf1a/Abl2",6
"GO:0006816","calcium ion transport","3/148","226/8671",0.0132743362831858,0.777714661564219,-0.446179254129943,0.746599521347447,0.832683384667091,0.773289947509275,"Calm1/Creb3/Lpar3",3
"GO:0007018","microtubule-based movement","3/148","226/8671",0.0132743362831858,0.777714661564219,-0.446179254129943,0.746599521347447,0.832683384667091,0.773289947509275,"Ubb/Wdpcp/Bicd2",3
"GO:0016567","protein ubiquitination","6/148","429/8671",0.013986013986014,0.819410319410319,-0.505532909788806,0.747678237954872,0.833202863244732,0.773772372845763,"Ubb/Herc6/Ube2g2/Appbp2/Ubd/Trib3",6
"GO:0006694","steroid biosynthetic process","1/148","80/8671",0.0125,0.732347972972973,-0.31691137883606,0.749332073668212,0.833202863244732,0.773772372845763,"Lpcat3",1
"GO:0008203","cholesterol metabolic process","1/148","80/8671",0.0125,0.732347972972973,-0.31691137883606,0.749332073668212,0.833202863244732,0.773772372845763,"Lpcat3",1
"GO:0017148","negative regulation of translation","1/148","80/8671",0.0125,0.732347972972973,-0.31691137883606,0.749332073668212,0.833202863244732,0.773772372845763,"Gzmb",1
"GO:0043534","blood vessel endothelial cell migration","1/148","80/8671",0.0125,0.732347972972973,-0.31691137883606,0.749332073668212,0.833202863244732,0.773772372845763,"Pik3r2",1
"GO:0097306","cellular response to alcohol","1/148","80/8671",0.0125,0.732347972972973,-0.31691137883606,0.749332073668212,0.833202863244732,0.773772372845763,"Gramd1b",1
"GO:1903313","positive regulation of mRNA metabolic process","1/148","80/8671",0.0125,0.732347972972973,-0.31691137883606,0.749332073668212,0.833202863244732,0.773772372845763,"Rbm3",1
"GO:0000086","G2/M transition of mitotic cell cycle","1/148","81/8671",0.0123456790123457,0.723306639973307,-0.329677134703354,0.753650412988094,0.836919513430455,0.777223922714478,"Calm1",1
"GO:0006612","protein targeting to membrane","1/148","81/8671",0.0123456790123457,0.723306639973307,-0.329677134703354,0.753650412988094,0.836919513430455,0.777223922714478,"Get4",1
"GO:0071456","cellular response to hypoxia","1/148","81/8671",0.0123456790123457,0.723306639973307,-0.329677134703354,0.753650412988094,0.836919513430455,0.777223922714478,"Aqp1",1
"GO:1901873","regulation of post-translational protein modification","2/148","158/8671",0.0126582278481013,0.74161820047896,-0.431910047946745,0.756226348265676,0.839417771392401,0.779543985542475,"Ubb/Trib3",2
"GO:0001701","in utero embryonic development","4/148","299/8671",0.0133779264214047,0.783783783783784,-0.501364303453024,0.756573063249337,0.839440488029557,0.779565081852883,"Ptprr/mt-Nd4/Ada/Ncapg2",4
"GO:0031401","positive regulation of protein modification process","6/148","434/8671",0.0138248847926267,0.809970108357205,-0.535212705528973,0.757591251211724,0.839820610043941,0.779918090617033,"Cd36/Ubb/Igtp/Cd74/Trib3/Tnfrsf1a",6
"GO:0016125","sterol metabolic process","1/148","82/8671",0.0121951219512195,0.714485827290705,-0.34230044064268,0.757894852904015,0.839820610043941,0.779918090617033,"Lpcat3",1
"GO:0016241","regulation of macroautophagy","1/148","82/8671",0.0121951219512195,0.714485827290705,-0.34230044064268,0.757894852904015,0.839820610043941,0.779918090617033,"Igtp",1
"GO:0099536","synaptic signaling","6/148","436/8671",0.0137614678899083,0.806254649144557,-0.54699945672841,0.761477032896819,0.843426778150458,0.783267038845313,"Htr4/Htr3a/Gna11/Arc/Sh3gl1/Ywhag",6
"GO:0072073","kidney epithelium development","1/148","83/8671",0.0120481927710843,0.705877564311299,-0.354785077085516,0.762066649593991,0.843716647764776,0.783536232710553,"Aqp1",1
"GO:0051276","chromosome organization","4/148","302/8671",0.0132450331125828,0.775997852156793,-0.522111227441354,0.76346195037449,0.844897891747769,0.784633221211134,"Gch1/Rb1/Rrs1/Ncapg2",4
"GO:0016072","rRNA metabolic process","2/148","161/8671",0.0124223602484472,0.727799227799228,-0.459390143707468,0.765425665765687,0.846309990113316,0.785944597769234,"Rrs1/Rrp1b",2
"GO:0042113","B cell activation","2/148","161/8671",0.0124223602484472,0.727799227799228,-0.459390143707468,0.765425665765687,0.846309990113316,0.785944597769234,"Ada/Cd74",2
"GO:0005975","carbohydrate metabolic process","4/148","303/8671",0.0132013201320132,0.773436803139773,-0.528985788655282,0.765724701509444,0.846309990113316,0.785944597769234,"Tff3/Pklr/B4galt5/Nudt5",4
"GO:0002366","leukocyte activation involved in immune response","2/148","162/8671",0.0123456790123457,0.723306639973307,-0.468447736593286,0.768424976006775,0.847974958815579,0.787490807990413,"Ada/Cd74",2
"GO:0048609","multicellular organismal reproductive process","6/148","440/8671",0.0136363636363636,0.798925061425061,-0.570429719575166,0.769112870813818,0.847974958815579,0.787490807990413,"Ada/Bmp8b/Ubb/Rb1/Gdf10/Foxa3",6
