Taxon	WTN.2.F	WTN.3.F	dbS.3.F	WTN.1.F	dbN.3.F	WTS.3.F	dbS.1.F	dbN.2.F	dbN.1.F	WTS.2.F	WTS.1.F	dbS.2.F	dbN.1.O	dbN.2.O	dbS.1.B	dbN.1.B	dbS.3.B	WTS.1.B	dbN.3.B	WTS.1.L	WTN.1.L	WTN.2.O	WTS.1.O	WTS.2.O	WTN.3.O	WTN.1.O	dbS.3.O	WTN.2.L	WTS.2.B	dbS.2.L	dbS.1.L	WTN.3.B	dbN.1.L	WTS.3.L	WTN.2.B	dbS.1.O	WTN.1.B	dbN.2.L	dbS.3.L	WTS.3.B	dbN.3.O	dbN.3.L	WTN.3.L	WTS.2.L	dbN.2.B	dbS.2.B	dbS.2.O
k__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	10.0	4.0	3.0	0.0	0.0	13.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	159.0	227.0	75.0	334.0	143.0	41.0	73.0	122.0	51.0	302.0	151.0	117.0	43.0	1.0	179.0	25.0	183.0	418.0	74.0	144.0	16.0	4.0	0.0	31.0	14.0	27.0	52.0	99.0	727.0	31.0	33.0	217.0	36.0	92.0	73.0	29.0	29.0	24.0	18.0	225.0	0.0	164.0	72.0	105.0	78.0	185.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia;o__Syntrophorhabdales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Lineage_IV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobiota;c__Lineage_IIb;o__Lineage_IIb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Entotheonellaeota;c__Entotheonellia;o__Entotheonellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	52.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__BRH-c20a;o__BRH-c20a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;__	264.0	75.0	1922.0	273.0	1214.0	177.0	4988.0	426.0	1888.0	125.0	154.0	1802.0	45.0	0.0	3766.0	4689.0	4548.0	1493.0	4328.0	6.0	4.0	0.0	28.0	107.0	41.0	132.0	143.0	170.0	2508.0	75.0	258.0	210.0	61.0	55.0	67.0	308.0	5.0	55.0	114.0	410.0	5.0	164.0	44.0	121.0	1164.0	3802.0	20.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales	10.0	5.0	3.0	0.0	1.0	4.0	5.0	4.0	0.0	3.0	5.0	0.0	1.0	0.0	5.0	9.0	5.0	3.0	10.0	52.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	2.0	6.0	1.0	0.0	3.0	0.0	0.0	0.0	9.0	0.0	0.0	10.0	0.0	46.0	7.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	15.0	3.0	0.0	0.0	0.0	18.0	21.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	169.0	38.0	256.0	459.0	70.0	173.0	121.0	293.0	59.0	138.0	31.0	560.0	2.0	0.0	24.0	0.0	5.0	50.0	96.0	222.0	215.0	10.0	16.0	107.0	33.0	182.0	584.0	41.0	0.0	20.0	15.0	13.0	1139.0	25.0	33.0	541.0	99.0	1499.0	1159.0	2.0	23.0	54.0	16.0	23.0	14.0	4.0	147.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Brevibacillales	281.0	51.0	43.0	316.0	158.0	252.0	227.0	58.0	54.0	176.0	13.0	587.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	9.0	247.0	362.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	453.0	139.0	5.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	68.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	151.0	19.0	72.0	73.0	203.0	131.0	151.0	75.0	55.0	230.0	105.0	153.0	50.0	0.0	446.0	208.0	438.0	738.0	46.0	162.0	33.0	81.0	15.0	53.0	10.0	48.0	25.0	238.0	259.0	26.0	110.0	634.0	143.0	339.0	2036.0	65.0	1841.0	71.0	405.0	405.0	0.0	573.0	136.0	317.0	232.0	255.0	6.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	1870.0	220.0	5267.0	4278.0	6286.0	1975.0	9589.0	12913.0	8915.0	751.0	1766.0	7169.0	25274.0	25828.0	7940.0	9546.0	8943.0	6746.0	6062.0	7187.0	521.0	6471.0	15765.0	18552.0	22460.0	20573.0	19068.0	2172.0	7630.0	14775.0	7976.0	3027.0	875.0	3644.0	951.0	18937.0	1413.0	1747.0	1070.0	2191.0	23791.0	2766.0	9841.0	11258.0	5170.0	7861.0	22898.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales	18.0	3.0	0.0	17.0	3.0	4.0	12.0	3.0	0.0	11.0	4.0	29.0	4.0	6.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	13.0	0.0	1.0	20.0	24.0	1.0	0.0	0.0	16.0	0.0	77.0	0.0	0.0	14.0	6.0	131.0	115.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39	129.0	11.0	4.0	8.0	17.0	4.0	8.0	22.0	0.0	7.0	13.0	24.0	3.0	0.0	156.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	4.0	3.0	54.0	0.0	22.0	4.0	0.0	2.0	6.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	701.0	28.0	1820.0	46.0	9.0	87.0	1160.0	17.0	1329.0	55.0	10.0	57.0	12.0	114.0	2.0	0.0	0.0	0.0	4.0	171.0	23.0	81.0	438.0	48.0	12.0	526.0	69.0	375.0	114.0	103.0	136.0	42.0	23.0	1007.0	19.0	45.0	293.0	17.0	112.0	21.0	48.0	130.0	1091.0	25.0	614.0	267.0	287.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermicanales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	50.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;__	12.0	4.0	0.0	4.0	18.0	17.0	4.0	5.0	0.0	7.0	0.0	6.0	5.0	0.0	3.0	1.0	3.0	0.0	4.0	2.0	0.0	0.0	1.0	5.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	34.0	14.0	55.0	0.0	0.0	0.0	0.0	19.0	4.0	0.0	8.0	8.0	13.0	4.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__	8.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	17.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Caldicoprobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales	19.0	6.0	3.0	6.0	108.0	17.0	13.0	47.0	6.0	18.0	3.0	33.0	0.0	0.0	24.0	2.0	52.0	19.0	3.0	0.0	4.0	0.0	2.0	4.0	0.0	6.0	5.0	31.0	0.0	0.0	0.0	45.0	0.0	35.0	1.0	12.0	30.0	4.0	19.0	0.0	0.0	9.0	2.0	1.0	0.0	16.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	1.0	0.0	0.0	13.0	1.0	2.0	29.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	11.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014	1431.0	362.0	229.0	598.0	720.0	2383.0	309.0	623.0	52.0	719.0	2579.0	481.0	45.0	0.0	178.0	23.0	91.0	170.0	42.0	123.0	13.0	15.0	21.0	98.0	164.0	108.0	95.0	52.0	3.0	3.0	18.0	231.0	68.0	112.0	348.0	56.0	320.0	8.0	113.0	71.0	1.0	258.0	87.0	126.0	46.0	26.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group	60.0	98.0	6.0	24.0	29.0	21.0	9.0	20.0	3.0	25.0	29.0	25.0	50.0	0.0	106.0	104.0	55.0	165.0	65.0	89.0	8.0	7.0	9.0	8.0	2.0	8.0	2.0	18.0	0.0	9.0	19.0	70.0	31.0	14.0	73.0	10.0	295.0	0.0	140.0	65.0	0.0	21.0	94.0	93.0	44.0	21.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	28.0	30.0	76.0	25.0	193.0	45.0	28.0	22.0	9.0	306.0	128.0	47.0	50.0	0.0	860.0	6985.0	280.0	156.0	3929.0	57.0	9.0	58.0	43.0	14.0	11.0	0.0	4.0	299.0	7.0	51.0	101.0	290.0	58.0	72.0	425.0	3.0	815.0	41.0	154.0	277.0	25.0	120.0	57.0	176.0	452.0	2334.0	72.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	13.0	6.0	0.0	34.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales	2931.0	12445.0	1111.0	4035.0	4368.0	3277.0	834.0	636.0	69.0	6852.0	5543.0	2278.0	489.0	33.0	6212.0	2762.0	6653.0	6614.0	5017.0	3195.0	266.0	122.0	175.0	587.0	297.0	270.0	402.0	2837.0	1199.0	263.0	2573.0	9687.0	1847.0	2570.0	2929.0	390.0	3710.0	1048.0	2370.0	13506.0	5.0	6774.0	2140.0	4680.0	3227.0	3892.0	27.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales	33.0	4.0	11.0	18.0	55.0	3.0	15.0	17.0	24.0	16.0	13.0	30.0	2.0	0.0	16.0	0.0	24.0	4.0	2.0	0.0	0.0	2.0	4.0	4.0	0.0	7.0	6.0	8.0	0.0	0.0	0.0	16.0	19.0	28.0	9.0	8.0	41.0	5.0	7.0	7.0	0.0	28.0	12.0	8.0	0.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	2336.0	4231.0	710.0	1067.0	2504.0	1165.0	695.0	903.0	202.0	2502.0	3906.0	1539.0	331.0	29.0	2197.0	540.0	2213.0	1278.0	1047.0	1097.0	126.0	55.0	597.0	293.0	280.0	275.0	243.0	1617.0	10.0	154.0	920.0	2630.0	915.0	1999.0	666.0	266.0	751.0	460.0	1364.0	1395.0	15.0	2964.0	1141.0	1091.0	907.0	1334.0	46.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales	61.0	34.0	12.0	19.0	23.0	17.0	7.0	11.0	3.0	21.0	29.0	17.0	2.0	0.0	7.0	3.0	13.0	37.0	4.0	2.0	0.0	0.0	0.0	3.0	0.0	5.0	5.0	8.0	0.0	0.0	4.0	24.0	2.0	6.0	12.0	2.0	25.0	0.0	8.0	17.0	0.0	0.0	0.0	6.0	12.0	10.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales	93.0	55.0	42.0	35.0	635.0	56.0	44.0	33.0	3.0	104.0	39.0	427.0	42.0	0.0	608.0	517.0	637.0	160.0	93.0	34.0	11.0	116.0	96.0	2.0	6.0	38.0	3.0	339.0	28.0	37.0	313.0	230.0	143.0	179.0	96.0	98.0	137.0	84.0	902.0	137.0	89.0	244.0	115.0	185.0	754.0	484.0	263.0
k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Ammonifexales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Incertae_Sedis;o__DTU014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Limnochordia;o__Limnochordales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	46.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Limnochordia;o__Limnochordia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	11.0	0.0	2.0	10.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	5.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	286.0	0.0	0.0	49.0	3.0	38.0	60.0	6.0	31.0	0.0	27.0	58.0	14.0	1.0	347.0	87.0	15.0	215.0	51.0	3.0
k__Bacteria;p__Firmicutes;c__Symbiobacteriia;o__Symbiobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Thermoanaerobacteria;o__Thermoanaerobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	11.0	13.0	3.0	2.0	5.0	7.0	0.0	4.0	0.0	5.0	0.0	14.0	6.0	6.0	209.0	24.0	0.0
k__Bacteria;p__GAL15;c__GAL15;o__GAL15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
