"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ATP6V0A2",0.00077521093101295,0.0254917726051276,0.123,0.085,1
"DDB2",7.887385706651e-05,0.0254780612354776,0.245,0.178,1
"EAPP",4.89921599612689e-05,0.0254459916539003,0.322,0.239,0.979843199225379
"PLOD3",4.03234886098284e-05,0.0254441695936905,0.272,0.202,0.806469772196568
"ATF7",8.51039333058007e-06,0.0254186721625996,0.218,0.149,0.170207866611601
"HACD3",2.55915258920218e-05,0.0254151160322952,0.213,0.147,0.511830517840437
"XRCC1",8.22427963845467e-06,0.0253970438077569,0.147,0.093,0.164485592769093
"NDUFAF6",0.000133277062489983,0.0253822140748742,0.137,0.091,1
"S100A16",2.73737791945278e-06,0.0253776916165902,0.171,0.107,0.0547475583890556
"KCTD5",1.85268026455419e-05,0.0253717949052567,0.228,0.16,0.370536052910838
"RNF220",3.66114946241078e-05,0.0253424441685972,0.207,0.144,0.732229892482156
"TMEM150A",2.62744696736038e-05,0.0253323334906677,0.182,0.123,0.525489393472076
"WDR48",0.000130189962060516,0.0253237726616897,0.111,0.07,1
"ITGAL",0.00239170071796979,0.0253150971527231,0.187,0.143,1
"SYT11",7.10433728536483e-06,0.0252962417917554,0.149,0.094,0.142086745707297
"ALKBH6",6.96816613871209e-05,0.0252951517675735,0.164,0.111,1
"CCDC86",5.63998889559997e-08,0.0252718224576839,0.101,0.048,0.00112799777911999
"EGLN1",0.00221237640813205,0.0252616002874118,0.167,0.125,1
"CHMP3",4.53078177567221e-05,0.0252531267920195,0.482,0.371,0.906156355134443
"TAF11",8.38675161235805e-05,0.0252176344585393,0.274,0.204,1
"QTRTD1",4.38215434996281e-05,0.0252133905445548,0.11,0.067,0.876430869992561
"CPTP",8.27743474368677e-05,0.025208459959794,0.107,0.067,1
"ADCY7",9.32653762676212e-06,0.0252034615059347,0.269,0.192,0.186530752535242
"ECE2",4.36245851469266e-07,0.0251729546606001,0.115,0.061,0.00872491702938531
"ARMC5",2.99257125731698e-07,0.0251638734730969,0.104,0.053,0.00598514251463395
"C12orf76",0.000177799821662706,0.0251416202985618,0.138,0.093,1
"TMEM115",0.000188010485633372,0.0251331551633546,0.224,0.164,1
"RNF213",0.177948624088666,0.0251183334939629,0.649,0.581,1
"PGGT1B",0.000150295030905792,0.0251028927685022,0.141,0.095,1
"TSR2",2.20963976718197e-05,0.0250926694660231,0.295,0.214,0.441927953436395
"MPHOSPH6",2.76370242964025e-05,0.0250852606871797,0.432,0.325,0.552740485928051
"CHKA",1.72485601763213e-05,0.0250670278711249,0.197,0.134,0.344971203526427
"RNF141",0.00020585102442099,0.0250536139609182,0.176,0.124,1
"CD37",0.00713091302336473,0.0250504388469364,0.787,0.697,1
"SLC37A2",0.000225155975009462,0.0250369455475506,0.197,0.143,1
"ARIH2",7.03185500930454e-06,0.0250346491841066,0.316,0.229,0.140637100186091
"PREB",2.27816727279106e-05,0.0249909886301271,0.267,0.192,0.455633454558211
"MTHFD1L",1.37367906231097e-05,0.0249839935377337,0.159,0.102,0.274735812462194
"MFSD11",4.24546598015235e-05,0.0249814539826907,0.245,0.174,0.849093196030469
"LEPROT",0.000344838227280766,0.0249426519590412,0.489,0.398,1
"NLN",4.97881199194943e-06,0.0249368744491228,0.139,0.085,0.0995762398389886
"SECISBP2",0.000216429305424458,0.0249325212548309,0.224,0.164,1
"HACL1",6.55194308996242e-06,0.0249308520499667,0.111,0.063,0.131038861799248
"GRB2",0.0433438443102659,0.0249307051564209,0.912,0.831,1
"SDHAF1",3.75795535649125e-06,0.024923118256808,0.15,0.093,0.0751591071298251
"SUPT20H",0.000121032890364977,0.0248797150436511,0.143,0.096,1
"WDR6",0.00164910667828098,0.0248705272303222,0.15,0.11,1
"PI4KA",7.60526496223758e-06,0.0248579879994691,0.208,0.141,0.152105299244752
"PTGIR",0.00215556061705854,0.0248496682970524,0.117,0.081,1
"GOLGA3",0.000124633809390597,0.0248193210615678,0.154,0.105,1
"MXD4",0.00228851263097474,0.0248165528797078,0.293,0.233,1
"PPP2CA",0.000132594317977816,0.0248127129909042,0.671,0.541,1
"TPRA1",0.0984414281578881,0.0248108128082947,0.467,0.401,1
"PIN4",4.56779749704883e-06,0.0247789193094675,0.394,0.289,0.0913559499409766
"SPRED2",3.34137783695003e-05,0.0247749119523135,0.188,0.128,0.668275567390006
"CPSF2",7.90139474336018e-06,0.0247594096984185,0.164,0.106,0.158027894867204
"ZNF76",1.34837944389124e-06,0.0247592108306549,0.106,0.057,0.0269675888778248
"P4HTM",9.0959009372311e-06,0.0247586930490928,0.176,0.116,0.181918018744622
"AKNA",2.34554232343556e-05,0.0247385046978106,0.324,0.243,0.469108464687113
"SH3TC1",0.00125156692738235,0.0247186660035893,0.214,0.164,1
"EVI2B",0.00166366918517889,0.024716709396257,0.633,0.521,1
"PPTC7",0.000534386600278493,0.0247117053473009,0.197,0.145,1
"PAOX",0.00010898259131102,0.024710746564207,0.134,0.089,1
"FADS3",5.57844355478204e-05,0.0247016126035906,0.155,0.102,1
"PLA2G12A",4.12618564838731e-05,0.0246717875787007,0.156,0.103,0.825237129677461
"BTBD10",5.86023831425202e-06,0.0246664419098666,0.11,0.063,0.11720476628504
"CYP27A1",0.0152541551123718,0.024665054853764,0.151,0.118,1
"INPP4A",0.000228872150099909,0.0246492276597907,0.158,0.11,1
"ATP13A2",0.000182552016118371,0.0246301273790857,0.215,0.155,1
"SIPA1",1.44298136003542e-05,0.0246213108426027,0.315,0.229,0.288596272007084
"CXXC5",0.00033884083165861,0.0246164405537387,0.257,0.194,1
"CNOT6L",0.000104574238508308,0.0246087392720357,0.284,0.213,1
"SUCO",0.000296834251292071,0.024584696294918,0.121,0.081,1
"RPP21",0.000134324760458879,0.0245677239918339,0.1,0.061,1
"SZRD1",0.000326523231285533,0.0245468831138738,0.508,0.405,1
"TMEM245",1.51304443792048e-05,0.024529141249663,0.156,0.101,0.302608887584097
"CHORDC1",1.25659351361724e-08,0.0245242863839959,0.37,0.252,0.000251318702723448
"ZNF330",5.35886346596703e-05,0.024514782756643,0.321,0.238,1
"ABCD4",7.24234862568246e-05,0.0245097581285261,0.197,0.139,1
"IFT52",1.50121747013175e-05,0.0244861058900391,0.185,0.124,0.300243494026349
"C1QA",0.0196765740238046,0.0244842581228353,0.775,0.673,1
"FZD1",0.00808716225119187,0.0244686105919293,0.107,0.079,1
"GMCL1",5.84713351808117e-05,0.0244288655973089,0.115,0.072,1
"APOL3",2.7668188956447e-05,0.0244229976970488,0.266,0.192,0.553363779128941
"CFAP36",0.000865201079899563,0.0244054242073049,0.188,0.139,1
"PRKACB",6.03356018308453e-05,0.0243919363777293,0.215,0.153,1
"C4orf33",0.00100354560355745,0.0243702289995267,0.174,0.128,1
"PANK2",2.06720538280765e-05,0.0243394184842961,0.281,0.204,0.41344107656153
"UFSP2",0.000174941161501552,0.0243341604601398,0.182,0.128,1
"ATP6V0D2",0.0445764542733986,0.024282047509064,0.113,0.091,1
"GOLPH3",4.18633392860191e-05,0.0242448737079259,0.292,0.215,0.837266785720382
"MPND",1.21277214678821e-05,0.0242384513461651,0.228,0.158,0.242554429357642
"CDK5RAP2",1.6347690819837e-05,0.0242193882754254,0.112,0.066,0.326953816396739
"NOL8",6.70230725518989e-06,0.0241917681806024,0.137,0.084,0.134046145103798
"ZC3H18",1.72891173217304e-06,0.0241868147216708,0.19,0.122,0.0345782346434607
"ST6GALNAC6",0.000944969612448669,0.0241527605382595,0.138,0.098,1
"DDX60",0.000153066887971057,0.0241469582655024,0.124,0.081,1
"GPATCH11",5.72682564815946e-06,0.0241459619371768,0.115,0.066,0.114536512963189
"MAN1B1",1.03391087319133e-05,0.0241243038133701,0.281,0.201,0.206782174638266
"TMEM5",7.14459607395881e-06,0.0241189443587555,0.132,0.08,0.142891921479176
"SLC2A8",0.000287211755028066,0.0241147706977405,0.274,0.206,1
"TTC17",8.32668475437578e-05,0.0241029514329661,0.21,0.149,1
"ITPR2",0.000141900059181699,0.024088687572189,0.358,0.276,1
"ATP11A",7.3708119762366e-05,0.0240639733090021,0.179,0.124,1
"DLG1",6.49604601477774e-05,0.0240600409973484,0.111,0.069,1
"POGK",3.27035644795192e-05,0.0240440882263386,0.118,0.072,0.654071289590384
"RAB6A",3.43539433073433e-06,0.0240196303459813,0.394,0.289,0.0687078866146866
"VAC14",4.13678738833117e-05,0.023965982428244,0.304,0.225,0.827357477666233
"CCBL2",2.19497395686665e-05,0.0239144855803977,0.167,0.111,0.43899479137333
"ZDHHC7",0.000187228258843525,0.023884980283109,0.212,0.154,1
"CBWD5",2.18890563788638e-06,0.0238822616850363,0.144,0.087,0.0437781127577277
"YIPF6",1.88998201305803e-06,0.0238801415114653,0.293,0.204,0.0377996402611606
"FAM120AOS",8.89226609552284e-07,0.0238611014839386,0.273,0.186,0.0177845321910457
"SLC4A1AP",6.44189453910742e-06,0.0238503017176124,0.185,0.122,0.128837890782148
"DAGLB",0.000137324704503595,0.0238410744432739,0.138,0.093,1
"CHCHD4",7.69075534624338e-07,0.0238379371533866,0.119,0.065,0.0153815106924868
"UBE4A",2.36774963585887e-05,0.0238349770371346,0.184,0.124,0.473549927171775
"C1GALT1C1",3.92970426865545e-06,0.0238278681973683,0.178,0.115,0.0785940853731091
"ADIPOR2",0.00033670835444707,0.0238264980936762,0.21,0.155,1
"SUDS3",0.000670403698275448,0.0238210182729456,0.167,0.12,1
"GOSR2",2.50847102478061e-06,0.0238166111767374,0.223,0.149,0.0501694204956122
"TIMM10B",0.000379826566685701,0.0237944720122454,0.191,0.14,1
"COL1A2",0.121906968698476,0.0237938615296143,0.296,0.253,1
"HCG18",4.77773652097489e-06,0.023768218215907,0.127,0.075,0.0955547304194978
"UBR7",2.49425784898305e-05,0.0237583777291441,0.134,0.085,0.498851569796611
"RPL41",0.442979510311065,0.0237558164928746,1,1,1
"STIM1",0.000438654863956201,0.023752864942063,0.15,0.106,1
"FRAT2",9.69426650860275e-05,0.0237116082664374,0.108,0.067,1
"LTA4H",3.57751052234487e-05,0.0236959239676276,0.337,0.252,0.715502104468974
"ZDHHC16",3.02134878668412e-06,0.0236885769607526,0.164,0.103,0.0604269757336823
"BCS1L",1.69854391873704e-06,0.0236659838113413,0.101,0.054,0.0339708783747409
"GTPBP1",0.000576919659735061,0.0236408225109492,0.235,0.178,1
"MRPL49",0.000475862718546071,0.0236395849824285,0.166,0.12,1
"VPS13C",0.00125274993191455,0.0236306832384516,0.299,0.235,1
"LMNB2",2.19765211347971e-05,0.0236233376216492,0.141,0.09,0.439530422695941
"CYSLTR1",4.65841543148093e-05,0.0236228567991555,0.182,0.125,0.931683086296185
"RCHY1",0.000103171992468898,0.023620172279499,0.202,0.144,1
"PCGF5",1.94988097216382e-05,0.0236174618910141,0.49,0.375,0.389976194432763
"PRPSAP1",1.20993111049178e-05,0.0236148971280462,0.223,0.155,0.241986222098355
"ANKRD13A",7.92244065228953e-06,0.0236072703646073,0.247,0.172,0.158448813045791
"CSTF3",2.20677822935708e-05,0.0235939289036488,0.171,0.114,0.441355645871417
"C11orf1",7.13644306362256e-05,0.0235533853405163,0.151,0.101,1
"LCMT1",3.35038388570269e-05,0.0235373975570095,0.301,0.223,0.670076777140538
"CLINT1",6.46042131784974e-05,0.0235191408190426,0.292,0.217,1
"KIAA0100",0.00020880033280147,0.0235177906829985,0.181,0.128,1
"GOLIM4",0.0010667435176828,0.023509039470174,0.317,0.249,1
"TBC1D15",0.000841674496791164,0.0234653305660497,0.233,0.177,1
"POGLUT1",0.00889426231991544,0.0234568244834455,0.111,0.082,1
"GCC2",4.31558457924415e-05,0.0234533221315745,0.324,0.243,0.863116915848829
"SSR4",9.32345413148704e-06,0.0234416649599929,0.975,0.923,0.186469082629741
"REPS1",0.000222186042629234,0.0233906219564139,0.107,0.068,1
"NOP10",0.121473478247192,0.0233697028974014,0.943,0.89,1
"C12orf49",0.00012857865798065,0.0233647391748429,0.263,0.196,1
"OSBPL9",3.91547810737003e-05,0.0233592286849871,0.178,0.12,0.783095621474006
"STX6",1.21183475234112e-06,0.0233561767064089,0.217,0.143,0.0242366950468223
"FPGS",1.05189315165289e-05,0.0233403133772089,0.325,0.237,0.210378630330579
"ABCB8",2.20209114784616e-05,0.0233329316122169,0.154,0.1,0.440418229569233
"LSM8",3.83952751241862e-05,0.0233095794674872,0.559,0.444,0.767905502483725
"NAA50",8.32682926050304e-05,0.0232868626095808,0.435,0.335,1
"CNOT1",1.4314532434234e-05,0.0232787548951338,0.322,0.235,0.286290648684681
"MAX",0.000439915901150904,0.0232760186093321,0.543,0.436,1
"RIN3",0.000159725181503382,0.0232402136134394,0.418,0.323,1
"DCAF15",0.000111705465241027,0.023096640255627,0.117,0.075,1
"BLMH",1.50997604763808e-06,0.0230956612879868,0.143,0.085,0.0301995209527617
"YARS2",3.81558449901284e-06,0.0230849051613665,0.102,0.056,0.0763116899802568
"CDC25B",0.000775716011810071,0.023078270406389,0.144,0.102,1
"DYNLT1",0.0735069977328548,0.0230657987300249,0.751,0.66,1
"MED15",0.000120724909202404,0.023056621418501,0.287,0.215,1
"AKT1S1",0.000408209630941237,0.0230454967495828,0.277,0.211,1
"NUDT19",0.000133523857487505,0.0230387309373656,0.1,0.061,1
"YTHDF1",1.04813650943457e-05,0.0230042824273313,0.154,0.098,0.209627301886913
"MYH9",0.000705791690876213,0.0229852620995512,0.673,0.551,1
"DESI2",1.92401746545142e-05,0.0229771300210743,0.234,0.165,0.384803493090283
"ROCK1",1.37689391920353e-05,0.0229522703733354,0.542,0.42,0.275378783840705
"TMC8",0.000434446155086784,0.0229476342330346,0.221,0.165,1
"TGIF2",0.000812543844841278,0.0229292779394051,0.153,0.11,1
"EBLN3",0.00015275340237563,0.0229264891353318,0.153,0.104,1
"NME3",8.35184561344339e-05,0.0229250531489688,0.501,0.391,1
"SMG7",0.000201447725914262,0.0228911139832239,0.133,0.089,1
"HEXDC",0.0015300994121474,0.0228691959202265,0.156,0.114,1
"TIPIN",2.29001742199304e-05,0.0228537990109837,0.171,0.113,0.458003484398608
"CD320",3.26220732583742e-06,0.0228537500384433,0.126,0.073,0.0652441465167483
"KTN1",0.000215778744223559,0.022846935182489,0.688,0.558,1
"AIM2",0.00015105557359909,0.0228271363520037,0.125,0.082,1
"APTX",4.29189001190592e-06,0.0228096863983085,0.158,0.099,0.0858378002381184
"MTMR9",5.7233165787428e-06,0.022807288573233,0.175,0.113,0.114466331574856
"ZCCHC10",4.1168897357551e-06,0.0227976115868578,0.322,0.229,0.0823377947151021
"UNC119",5.32900458972047e-06,0.022786184082602,0.403,0.297,0.106580091794409
"KLHDC4",3.2734379107221e-05,0.0227105392699642,0.123,0.076,0.65468758214442
"VGLL4",0.00290400595862092,0.0227066293757567,0.149,0.111,1
"APAF1",0.000224234332223512,0.0226986054013265,0.15,0.102,1
"NFATC3",5.2600162149912e-05,0.0226942032287879,0.196,0.137,1
"CTBP2",0.000125571391054562,0.0226766347152079,0.178,0.124,1
"RNASE2",0.00114466898510717,0.022670319365592,0.18,0.134,1
"AQR",0.000976589514004433,0.0226650880060185,0.129,0.091,1
"GSKIP",5.70801440238645e-05,0.0226433455857888,0.153,0.102,1
"DBF4",9.79778493708853e-05,0.0225602432206598,0.173,0.12,1
"ETHE1",0.000375773341226778,0.0225594973339482,0.653,0.537,1
"ARMT1",1.38812134373279e-06,0.0225588559959388,0.199,0.129,0.0277624268746557
"BET1L",0.000118033212641226,0.0225449336976755,0.181,0.126,1
"PAPSS1",6.49303355701393e-06,0.0225418430999342,0.371,0.272,0.129860671140279
"PUS1",3.33229224760833e-05,0.0225335889404975,0.109,0.065,0.666458449521667
"ACD",5.74131587145483e-05,0.0225153646496746,0.153,0.102,1
"RDH11",0.000213325564522167,0.0225064488445779,0.283,0.213,1
"FAM122B",1.24307921119639e-05,0.0225051529011042,0.152,0.096,0.248615842239279
"PPCDC",2.69601243067317e-05,0.0225028192815168,0.187,0.126,0.539202486134634
"ICE1",0.000166036103278517,0.0224862492604028,0.1,0.061,1
"UBTD1",0.000468155606478089,0.0224628569291528,0.178,0.129,1
"SLAIN2",1.70628988750558e-05,0.0224462868937159,0.23,0.161,0.341257977501116
"SLC25A28",0.000286807343741079,0.0224354821397549,0.149,0.103,1
"SREBF1",0.000174178470935197,0.0224051195754897,0.23,0.169,1
"NARFL",4.5111540550675e-05,0.0223945293648107,0.101,0.06,0.902230811013501
"FRMD4B",0.000104144445934628,0.0223899184313895,0.385,0.294,1
"SEC31A",0.000882373367076433,0.0223795793906687,0.338,0.267,1
"ARSA",0.00229220839207454,0.0223432913322338,0.38,0.309,1
"SHISA4",0.00371959038865513,0.0223146481879251,0.114,0.081,1
"SYNRG",0.000262199345577746,0.0222778748592079,0.222,0.163,1
"PDK3",0.0001290691340621,0.0222581379792972,0.162,0.112,1
"NKTR",3.04565075972871e-05,0.0222533660313853,0.29,0.214,0.609130151945742
"CDKN2D",0.0041231748527238,0.0222317418625185,0.131,0.096,1
"PTRH1",0.000194149540591433,0.0222213967227,0.251,0.186,1
"SLC35B3",6.95490500868662e-06,0.0222186312863831,0.121,0.071,0.139098100173732
"CCAR2",5.11996041528411e-05,0.0222120381458684,0.133,0.086,1
"MCCC1",4.20688149323544e-06,0.0221763322696246,0.123,0.071,0.0841376298647089
"TMEM41A",0.000107010139321461,0.02216477909044,0.133,0.087,1
"ARMC8",5.52966890367076e-07,0.022145552883776,0.204,0.129,0.0110593378073415
"WDR91",0.0126540624493834,0.0221081719864191,0.105,0.079,1
"GBP1",2.315086341912e-05,0.022096524735028,0.534,0.424,0.4630172683824
"UTS2",0.000180934480123189,0.0220870183558159,0.145,0.098,1
"DEXI",3.08423699725527e-05,0.0220830281342268,0.122,0.075,0.616847399451053
"SRP54",0.000195809685946011,0.0220638663291444,0.316,0.239,1
"RIOK2",4.02724397228359e-06,0.022037596360987,0.104,0.058,0.0805448794456719
"TMEM110",0.000263371124605622,0.0220349415628886,0.12,0.079,1
"JMJD6",0.000433579172005833,0.0220344606585359,0.449,0.356,1
"CALHM2",2.8832861324548e-05,0.0220281997920019,0.164,0.108,0.57665722649096
"OGFR",3.65937298357202e-06,0.0220148236482411,0.399,0.293,0.0731874596714404
"DMAP1",7.36932174968959e-07,0.0220077774001652,0.213,0.137,0.0147386434993792
"WDR13",4.5419211870388e-06,0.0220048592749901,0.323,0.232,0.090838423740776
"QRICH1",0.000565004068431083,0.0219776564538755,0.17,0.123,1
"SLC38A7",0.000311587041105162,0.0219751542028334,0.171,0.122,1
"TRIM38",0.000440894107004549,0.021948719122312,0.346,0.272,1
"ZFAND2B",1.73835650653156e-05,0.0219201780245058,0.316,0.23,0.347671301306312
"TUBB2A",4.93104880962458e-05,0.0219103730590345,0.228,0.161,0.986209761924916
"ARID4A",8.40948656537386e-05,0.0218686295718612,0.286,0.212,1
"ZNF414",0.000630607660272182,0.0218535044043437,0.104,0.069,1
"TM6SF1",0.000655466082162708,0.0218287649328248,0.277,0.213,1
"LAMTOR3",1.23754922098609e-05,0.0218232216780955,0.426,0.319,0.247509844197219
"DDIT4",0.0499346766487941,0.0217871248992358,0.533,0.461,1
"GIMAP1",0.0016487620033813,0.0217802644972559,0.202,0.154,1
"RNPEPL1",7.03067211588417e-06,0.0217639276444535,0.4,0.295,0.140613442317683
"LTBP4",0.00484853434809375,0.0217336606171505,0.112,0.081,1
"RAE1",1.56416188347718e-07,0.0217208221877606,0.179,0.107,0.00312832376695437
"TCAIM",9.34615568676707e-05,0.0217200279702235,0.133,0.087,1
"MAT2A",8.01219489045379e-05,0.021694844154703,0.471,0.364,1
"DOCK11",0.000536952380198734,0.0216878757565824,0.19,0.139,1
"ECD",9.35889932730632e-05,0.0216750129837354,0.111,0.069,1
"TM2D1",0.00012537891241463,0.0216426707649423,0.324,0.248,1
"CGRRF1",1.16291335718105e-05,0.021639493883589,0.17,0.111,0.23258267143621
"PIGH",1.13915042918514e-05,0.0216374627354491,0.18,0.119,0.227830085837029
"KIAA2026",0.000104297224405826,0.0216326383667864,0.156,0.105,1
"APOL2",0.00070994393045553,0.0216168179486654,0.195,0.144,1
"CARD8",0.000323495827672979,0.0216133311128891,0.3,0.228,1
"TRMT61A",1.447970109951e-05,0.0216031945135128,0.101,0.058,0.2895940219902
"RIF1",1.02686117281545e-05,0.0215882533948008,0.175,0.114,0.20537223456309
"PDCD1",0.00063788790511337,0.0215725101716433,0.117,0.079,1
"RPE",0.000541705175216744,0.0215571252158965,0.217,0.162,1
"EHMT2",1.51063311775744e-05,0.0215544723860641,0.113,0.067,0.302126623551488
"SLC9A3R1",0.000613552849038692,0.0215407375856317,0.262,0.202,1
"C7orf73",0.000979142594530662,0.0215090302312274,0.707,0.588,1
"BRD3",6.28145221410259e-05,0.0214460313495379,0.136,0.088,1
"MLLT4",0.00157555065328695,0.0214401817830291,0.139,0.1,1
"LXN",0.000217609166637087,0.0214398151473381,0.181,0.128,1
"PES1",1.1486512958e-06,0.0214393621963458,0.228,0.149,0.0229730259159999
"GIPC1",1.89002884936453e-05,0.0214107878268301,0.235,0.164,0.378005769872907
"PSENEN",0.029653705223279,0.0213544085165891,0.749,0.637,1
"PRKD3",0.00428307039552632,0.0213390215842102,0.101,0.071,1
"LRIF1",0.000124039540643079,0.0213284479504968,0.198,0.14,1
"GIT2",8.82784290312062e-05,0.0213252348981374,0.287,0.212,1
"WDR37",0.00477590941920857,0.0213160244714389,0.138,0.104,1
"XRCC4",3.30658241570791e-06,0.021299704144277,0.156,0.097,0.0661316483141582
"DGCR14",1.53427706561411e-05,0.0212535732403978,0.129,0.079,0.306855413122823
"ZNF581",0.00028244284376319,0.0212263509574455,0.28,0.213,1
"ASXL2",6.76979794220306e-05,0.0212208539254731,0.162,0.109,1
"TBL1XR1",0.000131424054617662,0.0212195033364929,0.288,0.216,1
"ASF1A",0.000109933381261567,0.0212158818849663,0.182,0.128,1
"C16orf58",0.000498464275880982,0.0212090081724509,0.102,0.066,1
"MPHOSPH8",0.000199721882738683,0.0212018571933096,0.406,0.315,1
"POLR3E",1.02510178808616e-05,0.0211927665603182,0.187,0.124,0.205020357617232
"PRF1",0.0481541561413074,0.0211896742122056,0.111,0.089,1
"PTER",4.02262267396267e-05,0.0211445496514096,0.101,0.06,0.804524534792534
"DENND2D",0.000565350720049954,0.0211265019493906,0.177,0.128,1
"CCNB1IP1",4.24340141736066e-07,0.021123406209877,0.142,0.081,0.00848680283472131
"CSE1L",1.15558710249135e-05,0.0211005819340903,0.13,0.079,0.23111742049827
"SLC46A1",0.00245232666450789,0.0210911209148296,0.101,0.07,1
"USP7",3.54212565907829e-05,0.021084272920404,0.219,0.155,0.708425131815658
"RBM5",2.39011768181964e-05,0.0210805721856689,0.32,0.234,0.478023536363928
"RNFT1",1.26361001950532e-06,0.0210564152610399,0.23,0.153,0.0252722003901064
"GNPAT",3.31035167229185e-05,0.0210381223407783,0.208,0.144,0.66207033445837
"GLT8D1",1.84265940339657e-05,0.0210247895729386,0.165,0.109,0.368531880679313
"INPP5F",6.38373751962428e-05,0.0210135121928412,0.122,0.077,1
"CXXC1",0.000166210703372718,0.0210041609229868,0.203,0.146,1
"ABCF3",2.8490600787583e-05,0.0209780252420485,0.162,0.106,0.56981201575166
"INPP1",2.75718481854958e-06,0.0208659127984233,0.169,0.106,0.0551436963709916
"PBXIP1",0.00352825230693526,0.0208177987163415,0.251,0.198,1
"CCR7",0.0330580492752472,0.0207962913961421,0.335,0.293,1
"DHX38",2.10171206094367e-06,0.0207866387220532,0.187,0.119,0.0420342412188733
"MMD",0.00778022326444956,0.0207865488210712,0.203,0.161,1
"PRKAA1",1.15466682553858e-05,0.0207523300357891,0.183,0.122,0.230933365107716
"PTPN11",1.35447857106056e-05,0.0207428832609743,0.208,0.142,0.270895714212112
"CTC-479C5.12",7.72883528973418e-05,0.0207103335212689,0.129,0.083,1
"MTR",0.00258744305017024,0.0207032053513666,0.125,0.09,1
"ARHGAP27",9.53174688955948e-05,0.0206889846292726,0.215,0.153,1
"RRN3",0.000727274938690565,0.0206429421978215,0.153,0.11,1
"RC3H1",0.000134894833175084,0.0206109938757275,0.16,0.11,1
"PALD1",0.00143749296170606,0.020610576449215,0.133,0.095,1
"RMND5A",0.000672593726152658,0.020601381185377,0.158,0.112,1
"ZADH2",6.43033362530263e-06,0.0206005587839334,0.106,0.059,0.128606672506053
"HLA-DOB",0.00125431565607751,0.0205948146062798,0.109,0.075,1
"MRPL30",1.21090525780819e-05,0.0205750513902148,0.135,0.083,0.242181051561638
"UBQLN1",0.000447748823380913,0.0205698428424299,0.385,0.305,1
"TTC38",2.21074286311455e-05,0.0205691374943419,0.125,0.077,0.44214857262291
"NNT",7.19975119055949e-06,0.0205679101837209,0.139,0.085,0.14399502381119
"FYTTD1",0.000393432927799818,0.0205577341696169,0.364,0.286,1
"CC2D1A",7.16171959620961e-06,0.0205517963283892,0.136,0.083,0.143234391924192
"CTCF",0.000135817050692549,0.0205392389098161,0.153,0.104,1
"LYRM7",0.000117816902022997,0.0205182200820041,0.119,0.076,1
"TXLNA",0.000203363809723234,0.0205165962185545,0.16,0.111,1
"CH17-189H20.1",0.000766291597204599,0.0205026645611205,0.164,0.118,1
"JAK3",0.00674819302478585,0.0204841478971029,0.166,0.129,1
"CHD1",0.00234848003213961,0.0204702127947975,0.52,0.422,1
"CHMP6",5.85260499232308e-06,0.0204576755617905,0.235,0.159,0.117052099846462
"SERF2",0.0901839675652259,0.0204519374543901,1,0.999,1
"CHRAC1",2.22953857969975e-05,0.0204463461190675,0.237,0.166,0.445907715939951
"TERF1",1.53098668059255e-05,0.0204375280091761,0.246,0.173,0.30619733611851
"ATG4C",0.000225450793589788,0.0204201584541489,0.179,0.127,1
"SLC16A6",0.0051322249656604,0.0203715349945737,0.112,0.081,1
"USP15",4.69592790768481e-05,0.0203631279260029,0.478,0.362,0.939185581536962
"C19orf52",3.05588762578223e-06,0.0203570257055002,0.149,0.09,0.0611177525156447
"KRCC1",0.000101442201048663,0.0203489217615136,0.238,0.173,1
"RPL35A",0.0584828343056554,0.0203424712451765,0.999,0.999,1
"UBE2G1",1.03536884627273e-06,0.0203265762716436,0.292,0.2,0.0207073769254546
"MRGBP",4.21127600625247e-07,0.0203107052044171,0.118,0.063,0.00842255201250494
"ZCCHC17",0.000100775934787689,0.0202814060256482,0.321,0.246,1
"GLG1",0.000429010991330627,0.0202687612446384,0.339,0.265,1
"STARD7",5.04732673748665e-06,0.0202462077636889,0.434,0.321,0.100946534749733
"ST6GALNAC4",0.000958963213149158,0.0202457323015624,0.151,0.109,1
"PAPD5",3.45670486311622e-06,0.0202272829835675,0.277,0.192,0.0691340972623244
"HYAL2",0.000691574068545298,0.0202166935659691,0.181,0.132,1
"RSF1",2.06352544970184e-05,0.0201822291048867,0.38,0.284,0.412705089940367
"ING3",0.00117773757556307,0.0201780234057676,0.169,0.125,1
"WAPL",5.21025152180018e-06,0.02017634669172,0.308,0.219,0.104205030436004
"RAB32",0.00284822033272874,0.0201742396105108,0.586,0.483,1
"HYI",0.000218051394016564,0.0201728411337612,0.159,0.11,1
"PRKCDBP",8.01121645595574e-05,0.0201654032864545,0.165,0.112,1
"MBP",7.77143071917281e-05,0.0201418596165578,0.393,0.301,1
"N4BP2L1",7.23561514205235e-05,0.0201415672864387,0.432,0.336,1
"SMARCA2",0.000205904889236913,0.0201336761161336,0.205,0.148,1
"NPRL2",7.15351709156746e-06,0.0201255876103502,0.126,0.075,0.143070341831349
"ANAPC10",6.35299150269142e-06,0.0201210736713472,0.199,0.134,0.127059830053828
"WASH1",1.65439165725585e-05,0.020087479614638,0.261,0.187,0.33087833145117
"DLST",4.19540053928836e-05,0.0200575230842353,0.225,0.159,0.839080107857672
