"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GATB",1.80181287905176e-07,0.0337031904096747,0.108,0.056,0.00360362575810352
"IVD",1.94691610150185e-06,0.0336295957644407,0.148,0.091,0.038938322030037
"CLPX",1.22399095394169e-06,0.0335861575843626,0.16,0.098,0.0244798190788339
"NUP188",2.69663767317932e-07,0.0335750472819671,0.109,0.057,0.00539327534635864
"THOC5",6.91030891055099e-08,0.0335735977513175,0.115,0.059,0.0013820617821102
"PPP2R2A",1.76202472742178e-08,0.0335727123591779,0.29,0.189,0.000352404945484356
"TRIM13",1.00083994236398e-06,0.0335149249466829,0.161,0.098,0.0200167988472796
"C1orf174",6.81471208874002e-07,0.0334248443308653,0.167,0.102,0.01362942417748
"KCMF1",1.59878849470759e-06,0.0332835536277795,0.29,0.2,0.0319757698941518
"CNTRL",1.14859375085409e-06,0.0332370771216427,0.199,0.13,0.0229718750170817
"MOB4",2.3848053074048e-06,0.0332129727724756,0.389,0.286,0.0476961061480959
"BDP1",1.5081768960121e-06,0.0331784006937568,0.287,0.2,0.030163537920242
"ACOT8",2.53356903546177e-07,0.0331728083047644,0.208,0.131,0.00506713807092355
"ZCCHC11",1.10900346255366e-07,0.0331090741665633,0.14,0.078,0.00221800692510733
"SRPRB",1.05764797495049e-06,0.0329774744953797,0.286,0.2,0.0211529594990097
"FKBP15",2.14397693104133e-06,0.032947348623622,0.292,0.206,0.0428795386208267
"POLK",1.90697812533662e-06,0.0329336879738942,0.156,0.096,0.0381395625067323
"UTP4",2.98911532530742e-09,0.0328391791019541,0.136,0.069,5.97823065061484e-05
"PIGF",5.74365897299357e-07,0.0328269101388137,0.237,0.157,0.0114873179459871
"SLC25A46",1.00803342681161e-06,0.0328195205241985,0.222,0.147,0.0201606685362322
"CRYZL1",1.79817284953014e-08,0.032753329841053,0.212,0.13,0.000359634569906029
"YIPF5",1.72119333607067e-08,0.0327467550996746,0.298,0.196,0.000344238667214133
"USP39",1.92565632593366e-06,0.0327444969329972,0.178,0.114,0.0385131265186732
"ARMC6",4.46003818392501e-08,0.032729456828597,0.151,0.084,0.000892007636785001
"DALRD3",3.19163277381118e-08,0.0327285297748605,0.2,0.121,0.000638326554762236
"CDC34",1.22992237552025e-06,0.0327011472606761,0.234,0.157,0.0245984475104049
"RPUSD1",3.26445299403362e-08,0.0326897477970142,0.176,0.102,0.000652890598806724
"GSK3A",1.61327822732341e-06,0.0326620723519136,0.184,0.118,0.0322655645464682
"C14orf80",1.78001819206122e-07,0.0326507914063197,0.141,0.08,0.00356003638412245
"TXLNG",5.85176594916347e-08,0.0325824325279613,0.11,0.055,0.00117035318983269
"ACAD9",1.71020372776034e-06,0.0324930454891475,0.132,0.078,0.0342040745552069
"UCHL5",3.9512314480044e-07,0.0324733032681316,0.216,0.139,0.0079024628960088
"CPSF3L",1.42389256263499e-07,0.0324328007612526,0.321,0.221,0.00284778512526997
"PUSL1",3.8831752976444e-07,0.0324081452468648,0.164,0.098,0.00776635059528879
"POU2F2",5.66000658053757e-07,0.0323846131168286,0.222,0.145,0.0113200131610751
"FAM127B",2.28057191274489e-06,0.0323726965126688,0.173,0.109,0.0456114382548978
"PPAN",5.59920293463057e-07,0.0323634449478699,0.15,0.089,0.0111984058692611
"MBD1",9.89357861820806e-07,0.0323269229717542,0.167,0.104,0.0197871572364161
"MED19",4.18484462352635e-07,0.0322457272008717,0.225,0.146,0.00836968924705269
"THEM4",2.46941595550232e-06,0.0322177744565662,0.134,0.08,0.0493883191100464
"STAMBP",1.10620030927184e-06,0.0321362147200809,0.244,0.164,0.0221240061854367
"PRPF4",1.6837259714322e-08,0.0320910021319057,0.166,0.094,0.000336745194286439
"GPN2",7.2649699287597e-07,0.0320642125252084,0.164,0.1,0.0145299398575194
"ABCB7",3.28114125013111e-07,0.0320398225171965,0.149,0.087,0.00656228250026222
"BFAR",4.06191961631965e-07,0.0320203718932771,0.318,0.223,0.0081238392326393
"FAM3A",2.59018902004291e-08,0.0320156413026509,0.226,0.14,0.000518037804008582
"CDKN2AIPNL",2.17691989387277e-06,0.0319341814968488,0.159,0.098,0.0435383978774554
"MAD2L1BP",2.76299431891248e-07,0.0319252015697631,0.155,0.091,0.00552598863782496
"UBA5",1.00962651524852e-09,0.0318841971438309,0.17,0.092,2.01925303049704e-05
"NCAPH2",5.50478150374682e-10,0.0318734271657207,0.163,0.085,1.10095630074936e-05
"SLC5A6",1.09747396450246e-08,0.0318223330180795,0.123,0.061,0.000219494792900492
"FAF2",3.20121614900976e-07,0.0318103166663451,0.154,0.091,0.00640243229801952
"COG4",1.73187942695862e-06,0.0318082656652871,0.123,0.07,0.0346375885391724
"AK6",6.97845015800492e-08,0.0317976930013687,0.313,0.212,0.00139569003160099
"MRPL36",8.65823967122532e-07,0.0317937186658909,0.353,0.25,0.0173164793424506
"NDUFAF2",1.20949764726978e-08,0.0317663810363729,0.266,0.171,0.000241899529453956
"ARHGAP31",7.55159198617859e-07,0.0317154093484132,0.214,0.139,0.0151031839723572
"JPX",1.30663132865516e-06,0.0316661235875436,0.248,0.171,0.0261326265731032
"PIGC",8.36649938992895e-07,0.0315606305807278,0.216,0.14,0.0167329987798579
"VTA1",8.99221154803547e-07,0.0315362759812741,0.181,0.112,0.0179844230960709
"CKAP5",2.1551416937734e-06,0.0315298650481435,0.128,0.075,0.0431028338754679
"PMPCA",7.838445066284e-09,0.0314873267577146,0.173,0.098,0.00015676890132568
"UTP3",7.12490695133698e-08,0.0314673098495256,0.152,0.086,0.0014249813902674
"NUP210",1.8508338457597e-07,0.0314464253252956,0.138,0.077,0.0037016676915194
"SNUPN",2.11822288737076e-06,0.0314289758897103,0.156,0.096,0.0423644577474152
"PRRC2A",2.47883555144039e-06,0.0314149539558235,0.268,0.188,0.0495767110288077
"DNAJC30",4.58644180003593e-07,0.0313527591598142,0.14,0.081,0.00917288360007186
"MFAP1",1.14614085649515e-06,0.0313470744679326,0.175,0.109,0.0229228171299031
"HPS5",1.774319982791e-06,0.0311841986010837,0.239,0.161,0.03548639965582
"DHX16",7.10439885753158e-07,0.0311585285872657,0.155,0.094,0.0142087977150632
"CHFR",9.89699742074192e-07,0.0310879490545456,0.229,0.152,0.0197939948414838
"SLC25A26",1.02213462418212e-06,0.0309619898442866,0.239,0.161,0.0204426924836423
"GLTP",9.00242069411686e-07,0.0309582568105435,0.307,0.215,0.0180048413882337
"LRRC28",2.74950859481399e-08,0.0308300227022468,0.165,0.095,0.000549901718962798
"KDM1A",1.07097617706133e-07,0.0307221174143495,0.105,0.052,0.00214195235412266
"NUP93",6.80386493130691e-07,0.0306812981276229,0.209,0.136,0.0136077298626138
"SH3GL1",5.0276293005404e-08,0.0306686192075381,0.265,0.172,0.00100552586010808
"JMJD4",6.97094838099459e-08,0.0306096053474089,0.112,0.057,0.00139418967619892
"MFSD14B",3.13475745281092e-07,0.0305465905947423,0.238,0.157,0.00626951490562184
"TP53RK",5.12767456684212e-09,0.0305041131855884,0.2,0.116,0.000102553491336842
"CFAP20",2.19699309313162e-07,0.0304690496683928,0.219,0.141,0.00439398618626324
"PTCD3",1.12483526608471e-07,0.0303516354890922,0.126,0.067,0.00224967053216941
"GCNT1",8.08690478320263e-07,0.0303048029232259,0.105,0.056,0.0161738095664053
"CXorf38",6.70639404301808e-07,0.0301253274517426,0.228,0.151,0.0134127880860362
"RNF26",1.19830771418222e-06,0.0301252327207587,0.113,0.062,0.0239661542836443
"TSNAX",1.47596649698132e-06,0.0300705391108674,0.294,0.206,0.0295193299396264
"IWS1",4.03666559395675e-08,0.0300624850675843,0.216,0.133,0.00080733311879135
"ODF2L",6.66073097267698e-07,0.0300605328563757,0.209,0.135,0.013321461945354
"NCBP3",3.9959693295071e-07,0.030009369625557,0.177,0.108,0.0079919386590142
"GMIP",5.35393092002169e-07,0.0299613070280526,0.274,0.186,0.0107078618400434
"GTPBP6",1.12550633699132e-06,0.0298600492051168,0.273,0.188,0.0225101267398264
"CPSF3",1.35234895819755e-08,0.0298403837037703,0.165,0.092,0.00027046979163951
"ASCC3",1.11875706199898e-06,0.0298236896779381,0.156,0.095,0.0223751412399797
"GTPBP8",1.88810545920025e-07,0.0298078248160197,0.12,0.064,0.00377621091840049
"NOC4L",2.06368714890685e-08,0.0297919221218007,0.207,0.124,0.000412737429781369
"LMO2",3.73295369312141e-08,0.0296782235457413,0.24,0.151,0.000746590738624282
"TRMT6",9.69598433677497e-07,0.0295534809087912,0.207,0.135,0.0193919686735499
"ACADS",5.84543128096938e-08,0.0295471540588062,0.223,0.14,0.00116908625619388
"ADRBK1",5.93099986728909e-07,0.0295250902859099,0.428,0.313,0.0118619997345782
"TCERG1",1.06847872965187e-07,0.0294625730616558,0.239,0.154,0.00213695745930374
"AP5M1",7.8264677500131e-07,0.0293342070792068,0.158,0.095,0.0156529355000262
"GTF2H1",5.41311830829622e-07,0.0292471698859313,0.263,0.177,0.0108262366165924
"FAM122A",1.99638709048681e-06,0.0292361859965499,0.187,0.12,0.0399277418097361
"SLC7A6OS",1.94083492749941e-06,0.0292223154399959,0.124,0.071,0.0388166985499882
"METTL17",3.79435061746073e-07,0.0291256733397298,0.145,0.083,0.00758870123492147
"RNMTL1",7.29578712967316e-09,0.0290948275845622,0.111,0.052,0.000145915742593463
"MRPS31",1.30236485893138e-06,0.0290105937577972,0.146,0.087,0.0260472971786276
"AP2A1",6.04865894001458e-07,0.0288932088514389,0.274,0.187,0.0120973178800292
"UBE2J2",1.60206544744527e-07,0.0288478467681472,0.38,0.269,0.00320413089489054
"TELO2",7.28318896682722e-07,0.0286620981072222,0.14,0.081,0.0145663779336544
"PUS7L",2.44302062916651e-07,0.0284766051751238,0.135,0.075,0.00488604125833303
"COX15",8.77562807268232e-08,0.0283165019080852,0.133,0.072,0.00175512561453646
"NAA25",2.67670717937396e-07,0.0283152924031583,0.124,0.067,0.00535341435874792
"MRPS27",2.14057370195161e-06,0.0280143333813158,0.123,0.071,0.0428114740390323
"PEX13",1.84304694795756e-06,0.0277936217189154,0.13,0.076,0.0368609389591512
"NMT1",6.42947193836243e-07,0.0276197450563265,0.306,0.21,0.0128589438767249
"CHKB",1.42060976541557e-06,0.0275477382744075,0.123,0.07,0.0284121953083115
"TRUB2",1.41404461438729e-06,0.0275283169279633,0.142,0.085,0.0282808922877457
"SLC16A1",1.2568903656594e-06,0.0275197780333961,0.111,0.061,0.025137807313188
"XPOT",3.70640684994924e-07,0.0273983210426354,0.138,0.078,0.00741281369989848
"CCDC22",9.50807825981085e-07,0.0273051399759935,0.181,0.114,0.0190161565196217
"EXOSC10",2.61687698229696e-07,0.027238705677133,0.144,0.083,0.00523375396459392
"SCFD1",5.13844098507853e-07,0.0272252575682511,0.263,0.176,0.0102768819701571
"TMEM161A",4.44100300059442e-07,0.0272126178093467,0.129,0.072,0.00888200600118885
"ARRDC2",2.49536956401156e-06,0.0270507800975276,0.255,0.175,0.0499073912802312
"CDC27",1.96064151727375e-06,0.0269754141573108,0.222,0.149,0.039212830345475
"MOSPD3",5.47654188702214e-07,0.026686410657767,0.237,0.157,0.0109530837740443
"DCTN5",1.33058623531889e-06,0.0266803440513923,0.248,0.167,0.0266117247063779
"SREK1",1.91634121848521e-06,0.0266774033160366,0.285,0.198,0.0383268243697042
"LRRC47",2.3018369675747e-08,0.0266135973387873,0.162,0.091,0.00046036739351494
"SLC25A40",1.79052899330099e-06,0.0263427542802184,0.162,0.101,0.0358105798660197
"BRAT1",5.27771692962418e-07,0.0263132269507901,0.157,0.094,0.0105554338592484
"FUNDC1",1.75720216715842e-06,0.0262811072699849,0.178,0.113,0.0351440433431684
"VPS4B",2.29887004877046e-07,0.0262558822254311,0.318,0.219,0.00459774009754093
"NUP54",1.46166661947969e-06,0.0262201074989492,0.172,0.108,0.0292333323895937
"AKAP8",8.32834214312782e-09,0.0262008289653601,0.178,0.1,0.000166566842862556
"PTPN22",7.65647686415471e-08,0.026106670691798,0.216,0.134,0.00153129537283094
"RHBDD3",1.28179629652003e-06,0.0260011167727788,0.17,0.105,0.0256359259304007
"PMM1",1.30577063852443e-06,0.0259407299720976,0.204,0.132,0.0261154127704887
"PHAX",7.86643839002034e-08,0.0258575984124189,0.187,0.112,0.00157328767800407
"VKORC1L1",4.1206115711481e-07,0.0258164864382851,0.122,0.067,0.00824122314229619
"ESCO1",1.94446179250992e-06,0.0255465618245248,0.113,0.063,0.0388892358501985
"CCDC86",5.63998889559997e-08,0.0252718224576839,0.101,0.048,0.00112799777911999
"ECE2",4.36245851469266e-07,0.0251729546606001,0.115,0.061,0.00872491702938531
"ARMC5",2.99257125731698e-07,0.0251638734730969,0.104,0.053,0.00598514251463395
"ZNF76",1.34837944389124e-06,0.0247592108306549,0.106,0.057,0.0269675888778248
"CHORDC1",1.25659351361724e-08,0.0245242863839959,0.37,0.252,0.000251318702723448
"ZC3H18",1.72891173217304e-06,0.0241868147216708,0.19,0.122,0.0345782346434607
"CBWD5",2.18890563788638e-06,0.0238822616850363,0.144,0.087,0.0437781127577277
"YIPF6",1.88998201305803e-06,0.0238801415114653,0.293,0.204,0.0377996402611606
"FAM120AOS",8.89226609552284e-07,0.0238611014839386,0.273,0.186,0.0177845321910457
"CHCHD4",7.69075534624338e-07,0.0238379371533866,0.119,0.065,0.0153815106924868
"BCS1L",1.69854391873704e-06,0.0236659838113413,0.101,0.054,0.0339708783747409
"STX6",1.21183475234112e-06,0.0233561767064089,0.217,0.143,0.0242366950468223
"BLMH",1.50997604763808e-06,0.0230956612879868,0.143,0.085,0.0301995209527617
"ARMT1",1.38812134373279e-06,0.0225588559959388,0.199,0.129,0.0277624268746557
"ARMC8",5.52966890367076e-07,0.022145552883776,0.204,0.129,0.0110593378073415
"DMAP1",7.36932174968959e-07,0.0220077774001652,0.213,0.137,0.0147386434993792
"RAE1",1.56416188347718e-07,0.0217208221877606,0.179,0.107,0.00312832376695437
"PES1",1.1486512958e-06,0.0214393621963458,0.228,0.149,0.0229730259159999
"CCNB1IP1",4.24340141736066e-07,0.021123406209877,0.142,0.081,0.00848680283472131
"RNFT1",1.26361001950532e-06,0.0210564152610399,0.23,0.153,0.0252722003901064
"DHX38",2.10171206094367e-06,0.0207866387220532,0.187,0.119,0.0420342412188733
"UBE2G1",1.03536884627273e-06,0.0203265762716436,0.292,0.2,0.0207073769254546
"MRGBP",4.21127600625247e-07,0.0203107052044171,0.118,0.063,0.00842255201250494
"IPO7",1.255532895866e-06,0.019293947224979,0.305,0.212,0.0251106579173199
"DHX15",5.10670675004299e-07,0.0191861960810886,0.301,0.205,0.010213413500086
"PELP1",1.58102011965204e-06,0.0185157451467442,0.14,0.083,0.0316204023930408
"TMEM263",1.46061481899362e-06,0.0172732118702427,0.12,0.067,0.0292122963798724
"TSFM",1.79042569142503e-07,0.0169973493595139,0.188,0.115,0.00358085138285006
"NXT2",2.36907922174183e-06,0.0163422318110558,0.157,0.095,0.0473815844348365
"ISG20L2",2.06670721311493e-06,0.0142485140099053,0.271,0.186,0.0413341442622985
"MAGEF1",1.95581215239381e-06,0.0114903768114475,0.11,0.059,0.0391162430478761
