"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZGLP1",0.00266947075890502,0.00159454673460258,0.093,0.131,1
"PABPC4",0.0164056388024979,0.00157511463140436,0.522,0.633,1
"HSDL2",0.0446161851913916,0.0015724672486486,0.095,0.12,1
"VTI1A",0.00483092892566373,0.00152249971078744,0.161,0.208,1
"C4orf32",0.00145319339172786,0.00145678477608982,0.113,0.157,1
"ATP2B4",0.00931034484113101,0.00144004910547332,0.108,0.143,1
"KCTD20",0.000355117114017007,0.00142532837529696,0.28,0.364,1
"ZNF609",0.0291756178868262,0.00141644367295385,0.098,0.127,1
"ARHGAP17",0.0129551495317703,0.00140078637005187,0.172,0.217,1
"TIFA",0.00947900404381775,0.00134994178272563,0.102,0.135,1
"TAOK1",0.00885439555573432,0.00134723214761512,0.194,0.245,1
"BTN2A1",0.000917477298651044,0.00133852699677517,0.09,0.131,1
"KHNYN",0.0906977269043956,0.0013339129979946,0.11,0.132,1
"GPRIN3",0.00857180733748713,0.00133352953892341,0.234,0.289,1
"CSF2RA",0.0171042422153579,0.00131504205121424,0.592,0.685,1
"MOGS",0.0301962898902992,0.00131305257417835,0.098,0.126,1
"STT3A",0.000885824207771736,0.00130159334549498,0.123,0.171,1
"SLC30A1",0.000348999651750327,0.00126657312924575,0.16,0.22,1
"RP11-294J22.6",0.043728272126505,0.00126465961918562,0.081,0.103,1
"ANAPC13",0.000434589441149785,0.00121442170235991,0.269,0.348,1
"FAM65A",0.0406691094985441,0.00117871458557145,0.129,0.159,1
"SOCS6",0.00851068064506256,0.0010904938159421,0.073,0.102,1
"ERAP1",0.153295342496073,0.00108919557413126,0.157,0.18,1
"ZDHHC2",0.070739938642537,0.00108575687371593,0.097,0.12,1
"C11orf96",0.0629130234198809,0.00107617623766748,0.089,0.112,1
"FAM133B",0.0011152577096152,0.00106713712711259,0.42,0.526,1
"VPS9D1",0.0197919406019503,0.00105934044157499,0.079,0.105,1
"DUSP5",0.0992153320616622,0.00102011000693747,0.348,0.399,1
"ZFAND5",0.225301219417631,0.00101297570811787,0.774,0.857,1
"BOD1",0.0023700189398657,0.00101195737528426,0.134,0.181,1
"CD38",0.0932787041300802,0.000997775586889516,0.228,0.263,1
"CBL",0.00413205352783875,0.000988554868995239,0.119,0.159,1
"WRAP73",0.0318127831923676,0.000981279202455068,0.096,0.123,1
"SPARC",0.965752007090078,0.000975480520526539,0.262,0.276,1
"ZC3H7A",0.0975982127202076,0.000972022905466774,0.151,0.178,1
"KIAA0141",0.0303961635681957,0.000968541448705562,0.133,0.165,1
"UQCC3",0.000879946289133304,0.00095622431866943,0.192,0.255,1
"PELO",0.0114804099763429,0.000948373645151657,0.095,0.126,1
"GNA12",0.0320385363355261,0.000947546636224372,0.245,0.292,1
"CDYL",0.00818568388983673,0.000937191885644811,0.133,0.172,1
"RNF185",0.00760522586216367,0.000934153451060848,0.085,0.115,1
"UBE2E1",0.00570842635011777,0.000924254451075024,0.477,0.588,1
"SENP5",0.00165460141698387,0.000915283599339928,0.104,0.145,1
"MAP3K7",0.0209537057141294,0.000901042690135995,0.106,0.136,1
"SPPL2A",0.0171937021139537,0.000900886042675242,0.537,0.638,1
"CASC3",0.00235133941794809,0.000900668772485458,0.122,0.165,1
"TMEM234",0.050605527937883,0.000890901327518345,0.097,0.123,1
"TFEC",0.0055438255772214,0.000879991373616107,0.28,0.345,1
"SLMAP",0.0109397301627925,0.00084689389883949,0.106,0.14,1
"KDM4B",0.0277895297205256,0.000832943284922408,0.1,0.128,1
"GSAP",0.0143606054930871,0.000831561144140736,0.204,0.254,1
"VPS16",0.000353856838850397,0.000827540816596195,0.11,0.158,1
"C18orf25",0.00036019571210655,0.000825694108060632,0.076,0.117,1
"ATM",0.00633259071140285,0.000824354008268108,0.167,0.21,1
"FGFR1OP2",0.00532695763376792,0.000814311306957083,0.394,0.483,1
"CDIP1",0.00130124017342278,0.000811784560158457,0.153,0.204,1
"FAM63B",0.107964434129174,0.000798173191780396,0.103,0.124,1
"VPS39",0.0523529241785169,0.000792681730598349,0.083,0.106,1
"TNRC6A",0.0107766286028526,0.000780699864036116,0.127,0.164,1
"FAM3C",0.00355630722662066,0.000767751491908719,0.286,0.358,1
"IDS",0.0272509278289988,0.000761645017697266,0.468,0.557,1
"UAP1L1",0.095203821830008,0.000756433199622056,0.096,0.118,1
"TIAM1",0.135261458897604,0.000751754668946142,0.126,0.147,1
"SLC4A7",0.00380164204876048,0.000727841611386948,0.206,0.26,1
"LACTB2",0.0042738772383696,0.000721396434289562,0.136,0.179,1
"CLIP4",0.0478648337518392,0.000719334290306586,0.089,0.112,1
"PRRG4",0.00617148407143022,0.000686765291026431,0.1,0.136,1
"DPM3",0.0131233931809934,0.000686644391023061,0.366,0.443,1
"OAZ1",0.24247141109349,0.000681211649721902,1,1,1
"RERE",0.049084754166139,0.000678673729338469,0.13,0.159,1
"GUCD1",0.00152000122078782,0.00065905559857099,0.167,0.221,1
"BDH2",0.00338097501434373,0.000641827608321988,0.12,0.161,1
"VAMP3",0.0198765933775805,0.000641418622218559,0.431,0.511,1
"TMEM164",0.0239675840051817,0.000556688398152136,0.077,0.101,1
"CYTH2",0.000711780757918642,0.000555631275800439,0.275,0.356,1
"ANKLE2",0.00172967858502838,0.00054249644060661,0.252,0.323,1
"IRF1",0.0146749443516555,0.000539270265168756,0.542,0.634,1
"OXR1",0.0259496018470635,0.000527280568810434,0.108,0.138,1
"R3HCC1",0.00812763413453753,0.000514456920471168,0.148,0.191,1
"SETX",0.00426513895782088,0.000513165177535746,0.165,0.213,1
"CHST13",0.134255648338261,0.00050429176066745,0.099,0.118,1
"RSPRY1",0.00803767282677651,0.000481470293654002,0.096,0.129,1
"TRIP11",0.00440116272246068,0.000473203693325153,0.109,0.147,1
"LONP1",0.0127331618205686,0.000444220697755349,0.122,0.157,1
"EPS15L1",0.000714070621049667,0.000443115350441808,0.086,0.126,1
"PLOD1",0.00199775415410697,0.000439064128277267,0.236,0.307,1
"RP11-138A9.1",0.10758579190251,0.00038260443811533,0.387,0.443,1
"FBXO28",0.0253813664844351,0.000380385038567424,0.091,0.118,1
"HNRNPUL1",0.0308890821812964,0.000377218808853774,0.487,0.578,1
"NKIRAS2",0.000402344007685383,0.000352355957301126,0.178,0.242,1
"RAD9A",0.0842892157782914,0.000338526875341583,0.139,0.166,1
"TNFRSF14",0.129536177321249,0.00033428483459419,0.562,0.648,1
"MFSD1",0.0199523916777353,0.000325823655519031,0.598,0.702,1
"FLVCR2",0.023592704114262,0.000306411320589478,0.192,0.232,1
"EDEM3",0.0603174073585526,0.00030254373016525,0.102,0.127,1
"STAT5B",0.0686642058403672,0.000286678937600038,0.133,0.159,1
"MYO1C",0.00204333576368367,0.00027952169948961,0.143,0.191,1
"SPRR2E",0.486441301388425,0.000238573771079276,0.102,0.094,1
"DYNC1H1",0.000116338938952132,0.000228058181305779,0.293,0.388,1
"TMOD3",0.00306278916468174,0.000199328529026488,0.328,0.408,1
"TNK2",0.14046302044511,0.000178396311988918,0.109,0.129,1
"HK3",0.00227547169548835,0.000163216557442752,0.156,0.205,1
"CCDC88C",0.0639145054734928,0.000139272362068982,0.08,0.101,1
"PDZD8",0.0126568302766599,0.00012824068807582,0.088,0.118,1
"TULP4",0.0238266868520344,8.58653568855811e-05,0.089,0.117,1
"MARK3",0.000471003014717296,7.669734276472e-05,0.284,0.367,1
"ARFIP1",0.00046751255727503,7.28779739464225e-05,0.091,0.135,1
"AK3",0.0052211668493831,7.12755768186857e-05,0.175,0.222,1
"CPSF7",0.00126039096573392,6.916866780457e-05,0.136,0.185,1
"HLA-DOA",0.000240902370897418,4.93841468141021e-05,0.408,0.521,1
"C7orf43",0.0584759312420839,3.43444670072302e-05,0.081,0.103,1
"WDFY2",2.87038480598387e-06,2.19072390775787e-05,0.165,0.246,0.0574076961196773
"GIMAP6",0.0956067910432937,4.36366455136561e-07,0.104,0.125,1
