#OTU ID	WTN.2.F	WTN.3.F	dbS.3.F	WTN.1.F	dbN.3.F	WTS.3.F	dbS.1.F	dbN.2.F	dbN.1.F	WTS.2.F	WTS.1.F	dbS.2.F	dbN.1.O	dbN.2.O	dbS.1.B	dbN.1.B	dbS.3.B	WTS.1.B	dbN.3.B	WTS.1.L	WTN.1.L	WTN.2.O	WTS.1.O	WTS.2.O	WTN.3.O	WTN.1.O	dbS.3.O	WTN.2.L	WTS.2.B	dbS.2.L	dbS.1.L	WTN.3.B	dbN.1.L	WTS.3.L	WTN.2.B	dbS.1.O	WTN.1.B	dbN.2.L	dbS.3.L	WTS.3.B	dbN.3.O	dbN.3.L	WTN.3.L	WTS.2.L	dbN.2.B	dbS.2.B	dbS.2.O	Taxonomy
ASV67	72	27	56	83	155	1188	283	8	2	179	155	279	9	0	71	18	82	21	11	84	15	0	1	48	5	0	7	4	0	6	0	53	0	2	23	20	2	0	0	184	0	11	0	42	18	128	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_NK3B31_group; s__
ASV68	29	51	15	0	48	49	20	0	0	42	571	35	0	0	0	0	0	336	0	45	0	0	0	14	30	0	0	0	0	0	0	191	0	0	62	0	59	0	0	1152	0	24	0	148	11	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
ASV69	39	54	20	304	63	266	31	25	0	241	177	64	5	0	116	0	150	331	0	105	0	3	5	26	7	0	40	5	5	6	0	248	7	58	69	7	63	0	4	201	0	17	1	155	14	98	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__
ASV70	86	83	96	124	78	199	76	44	33	193	466	99	5	0	3	4	20	174	0	86	0	0	3	18	26	0	19	0	22	4	0	102	0	0	332	11	114	0	8	266	0	16	14	61	10	32	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__
ASV71	106	49	876	68	242	44	56	176	603	128	49	56	0	0	13	44	53	0	51	0	0	0	0	27	29	62	66	0	0	0	0	13	0	0	22	51	0	0	0	35	0	0	0	14	41	0	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
ASV72	0	38	0	5	0	0	0	0	0	0	0	0	6	0	219	331	318	32	897	28	0	0	0	0	0	0	10	21	0	17	251	16	0	9	8	0	0	0	6	5	0	0	0	21	310	122	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV73	476	105	62	137	96	53	115	138	71	184	122	51	19	0	0	0	0	266	0	120	0	0	1	0	0	45	30	42	105	0	0	61	0	65	182	11	21	0	0	227	0	0	0	48	0	0	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae
ASV74	151	211	72	103	148	71	99	143	8	170	644	295	8	0	62	33	43	13	44	37	5	3	0	8	43	22	23	6	0	0	0	46	7	14	21	31	35	0	0	46	0	14	4	38	36	48	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__; s__
ASV75	24	0	0	0	255	0	0	0	0	28	0	151	0	0	190	137	178	61	23	0	0	86	74	0	0	10	0	124	12	0	76	41	62	77	17	34	46	42	205	0	73	165	93	31	52	112	206	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia
ASV76	0	0	0	0	0	0	0	0	0	0	0	95	12	0	0	0	0	4	0	11	0	2	0	0	0	0	0	354	0	0	194	18	282	242	0	41	2	186	225	0	0	1038	326	23	22	25	6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
ASV77	71	308	372	209	618	129	136	50	60	59	48	163	5	0	25	21	22	5	17	16	1	1	0	8	6	7	21	3	0	0	6	26	0	0	107	16	209	0	0	2	0	0	8	11	12	17	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__
ASV78	359	239	115	79	69	72	31	151	159	73	68	74	6	0	14	38	52	13	47	72	4	1	0	15	8	41	23	4	0	5	6	74	0	4	165	20	325	8	0	37	0	25	0	10	53	37	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__
ASV79	0	0	0	0	0	0	0	0	0	0	0	0	397	516	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	30	65	0	0	0	0	300	0	0	0	0	501	0	0	0	0	0	242	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_danieliae
ASV80	24	718	20	14	44	41	23	0	3	166	68	37	2	0	65	16	37	198	31	127	4	0	0	28	6	0	6	11	0	12	48	287	9	7	107	9	79	0	0	101	0	16	5	153	25	58	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
ASV81	10	0	18	20	0	0	0	7	0	0	0	35	13	0	0	0	3	0	0	0	0	0	29	0	6	28	57	303	0	3	69	34	31	18	19	89	2	10	17	22	35	60	20	48	1228	63	14	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
ASV82	5	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	436	7	0	1232	3	0	0	0	0	7	0	0	554	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella
ASV83	7	20	0	0	0	19	4	0	0	25	10	0	7	0	74	7	100	377	0	88	0	6	0	15	0	7	0	5	167	0	0	477	7	12	131	0	212	0	0	217	0	13	0	249	20	64	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV84	92	108	0	193	38	0	33	25	5	180	45	46	17	0	114	10	104	226	7	57	6	4	0	11	1	0	37	43	479	18	10	103	9	13	42	4	0	0	0	136	0	0	0	74	36	125	0	k__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
ASV85	797	36	103	532	360	68	47	146	0	80	48	67	0	0	0	0	0	0	0	0	0	0	0	0	0	79	63	0	0	0	7	4	0	0	19	10	14	0	0	2	0	0	0	4	10	0	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__
ASV86	22	156	12	11	21	57	10	5	7	226	0	17	15	0	15	0	21	134	0	36	0	7	0	23	0	16	6	6	0	0	0	90	0	0	167	14	241	0	0	775	0	0	0	85	18	20	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV87	81	123	33	1224	51	52	48	30	0	128	73	0	0	4	0	0	0	36	0	24	0	0	0	0	0	0	83	18	61	0	0	35	0	0	191	0	47	0	0	0	0	18	0	33	0	0	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV88	78	301	9	7	22	16	8	59	0	17	10	20	4	0	212	295	277	9	454	0	1	0	0	5	0	7	0	10	0	3	21	35	6	8	8	4	0	6	0	16	0	8	0	21	47	196	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV89	113	51	44	179	68	657	55	0	0	155	496	57	7	0	0	0	6	14	0	0	4	4	0	37	28	0	19	0	0	0	0	73	0	16	27	0	114	0	0	31	0	0	0	17	13	7	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__
ASV90	0	0	0	0	0	12	0	13	19	0	26	0	0	0	15	8	3	0	0	66	0	2	0	25	226	19	16	0	0	0	0	0	521	0	0	35	43	668	412	0	0	77	0	0	0	0	0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter
ASV91	0	0	0	0	0	0	0	0	0	0	0	0	5	17	2	2	0	0	0	223	1388	4	25	29	34	8	20	14	0	201	5	0	0	13	0	0	1	3	0	0	3	6	5	8	0	1	3	Unassigned
ASV92	23	21	0	0	178	22	0	3	0	187	50	37	15	0	63	33	66	134	4	0	0	30	2	0	0	0	4	0	7	7	0	92	8	19	231	0	565	0	90	82	0	0	0	37	22	47	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
ASV93	8	0	0	5	4	7	0	25	0	30	7	31	8	0	0	0	0	0	0	0	0	0	0	7	4	10	0	17	2	4	38	32	0	0	16	21	9	0	0	28	0	0	0	24	1343	266	23	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Lawsonella
ASV94	259	62	41	274	195	61	37	405	117	30	50	145	7	0	25	24	57	0	29	0	0	0	0	13	6	61	65	0	0	0	26	32	0	4	37	34	47	0	0	5	0	0	0	0	14	40	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__
ASV95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	38	31	0	0	20	0	0	0	0	17	0	0	0	27	1415	346	0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
ASV96	4	2	4	3	0	9	0	9	15	2	33	10	4	15	4	5	23	64	0	104	59	219	110	108	36	24	73	32	0	39	140	15	118	154	2	81	55	25	73	7	12	24	29	100	5	10	120	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia
ASV97	63	116	27	1012	39	55	0	38	5	122	56	45	5	0	0	0	0	29	0	0	0	3	0	17	8	7	78	0	45	0	8	24	0	0	207	0	64	0	0	9	0	0	0	0	5	9	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV98	64	22	181	33	157	42	32	43	264	53	716	59	3	0	9	6	21	0	12	0	0	0	0	3	47	18	11	0	0	0	0	35	0	0	8	17	0	0	0	99	0	0	0	22	25	18	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
ASV99	72	86	125	614	76	32	122	193	82	141	42	56	12	0	38	33	0	0	35	0	0	1	0	5	0	17	87	10	0	0	15	22	0	0	58	0	0	0	0	49	0	0	0	7	32	26	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV100	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	365	0	0	190	15	208	200	0	0	0	188	151	0	0	615	235	11	0	20	5	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum
ASV101	19	0	245	16	289	14	65	647	306	15	10	18	0	0	0	26	12	0	48	0	0	0	0	18	20	34	51	0	0	0	16	0	0	0	0	32	0	0	0	0	0	0	12	0	51	14	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV102	0	0	0	0	0	0	0	0	0	0	0	0	41	6	44	0	12	12	7	1122	193	16	41	27	12	40	18	32	0	8	25	2	0	123	4	8	7	14	6	1	0	49	24	3	5	9	9	k__Archaea
ASV103	338	72	146	93	109	79	58	127	74	133	51	129	7	0	20	19	14	0	25	0	5	0	0	12	6	39	24	15	0	0	0	28	0	10	84	19	63	0	0	49	0	24	12	23	16	20	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV104	4	14	0	0	19	7	7	0	0	42	9	0	9	0	0	0	0	477	0	0	5	0	0	4	0	6	0	0	29	0	0	97	0	9	59	0	13	0	0	857	0	0	0	112	15	17	5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV105	12	99	19	85	15	6	0	0	0	308	9	16	0	0	0	3	0	0	2	29	4	0	0	0	0	0	0	0	0	0	0	95	2	2	586	0	340	0	0	62	0	0	0	51	9	0	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV106	239	269	45	169	58	95	48	29	0	242	56	68	0	0	0	0	15	9	0	0	0	15	0	0	0	25	27	0	6	0	0	47	0	0	236	0	104	0	0	22	0	0	0	0	23	0	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV107	195	197	88	67	42	35	0	28	25	239	88	27	0	0	0	0	0	0	0	0	0	9	0	0	0	24	8	0	0	0	0	79	0	0	435	0	203	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV108	76	0	227	102	121	32	206	68	0	166	77	170	0	0	44	0	40	61	0	107	0	2	0	0	0	0	0	0	0	0	0	27	0	41	56	0	50	0	0	120	0	33	0	0	0	52	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV109	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	8	0	0	0	0	0	0	0	297	0	0	119	7	201	152	0	0	0	109	156	0	0	734	150	29	0	24	0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
ASV110	196	161	128	198	98	35	72	198	129	87	39	62	0	0	0	6	0	0	0	0	10	0	0	19	9	25	33	0	0	0	0	25	0	0	105	15	25	0	0	7	0	0	0	5	0	20	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV111	0	0	0	0	52	0	123	47	90	0	0	77	0	0	105	70	143	441	134	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	12	0	0	0	117	0	0	0	0	0	133	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
ASV112	134	29	369	18	6	0	139	7	275	0	0	30	0	0	0	0	0	0	0	0	6	0	5	61	0	79	17	6	22	0	12	0	0	0	15	18	53	0	0	0	8	0	5	0	255	53	0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_tuberculostearicum
ASV113	0	0	100	0	0	0	35	0	0	0	0	33	0	0	256	484	155	0	207	0	0	0	0	0	0	0	0	0	0	0	25	19	0	0	0	0	0	0	0	0	0	0	0	17	93	145	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
ASV114	68	324	56	57	48	18	29	13	0	27	24	28	3	0	121	27	101	0	55	90	0	0	0	0	0	8	0	14	0	8	38	155	0	13	17	0	2	0	0	30	0	22	0	78	39	87	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
ASV115	31	9	24	21	32	176	15	0	0	506	245	18	0	0	0	0	0	69	0	98	0	0	0	0	12	0	0	0	28	0	0	8	0	0	17	0	4	0	0	255	0	0	0	73	2	6	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	86	47	0	0	40	0	0	0	14	0	0	0	0	1049	0	0	133	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
ASV117	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	24	27	0	0	18	0	0	0	0	23	0	0	0	21	858	388	0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
ASV118	17	64	30	124	30	26	24	0	0	169	69	16	7	0	45	23	69	121	37	158	5	0	0	22	6	0	17	9	2	7	6	89	0	0	10	6	0	0	0	125	0	24	0	133	29	27	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_xylanophilum_group; s__
ASV119	129	34	0	108	57	89	93	40	36	69	13	259	0	0	0	0	0	0	0	0	0	0	0	50	0	95	163	0	0	0	0	0	0	0	0	195	57	0	0	0	16	0	0	0	0	0	28	k__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus
ASV120	46	80	154	44	37	48	96	31	19	31	119	168	3	0	91	32	193	0	52	15	0	0	0	5	8	7	5	7	0	2	3	10	3	2	36	14	11	0	0	2	0	0	0	2	14	73	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes
ASV121	0	0	356	0	136	0	24	65	321	0	0	34	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	116	0	15	0	0	38	32	0	0	0	40	35	0	0	111	69	0	28	85	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
ASV122	84	18	19	13	12	0	0	13	16	13	0	12	0	0	165	148	109	0	279	0	0	0	0	0	0	19	4	11	0	18	45	24	0	0	8	0	0	0	0	12	0	0	0	16	210	97	0	k__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__Mucispirillum_sp.
ASV123	0	0	76	0	0	0	39	0	0	0	0	0	0	0	178	458	139	0	199	0	0	0	0	0	0	0	40	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	98	127	0	k__Bacteria; p__Firmicutes; c__Bacilli
ASV124	91	81	93	72	67	53	51	157	64	112	122	58	1	0	14	10	42	40	11	0	0	0	0	9	10	11	21	0	9	0	15	21	0	0	111	7	26	0	0	38	0	0	3	12	8	22	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV125	0	0	111	0	51	0	112	0	50	0	0	34	0	0	83	185	166	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	151	0	k__Bacteria; p__Firmicutes; c__Bacilli
ASV126	16	11	44	22	58	12	78	71	22	17	12	62	0	0	62	39	60	51	26	0	7	0	0	0	0	7	18	143	0	44	23	18	0	184	9	31	0	11	33	4	0	30	38	15	45	96	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
ASV127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	65	0	226	0	115	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	366	0	0	0	0	0	228	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__Comamonas_testosteroni
ASV128	0	0	0	0	0	15	0	0	0	0	20	0	7	0	0	0	0	207	0	0	0	0	0	13	0	0	0	8	0	0	0	27	0	0	11	0	0	0	0	891	0	0	0	103	14	17	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ASV129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	347	0	0	524	0	0	0	0	0	0	0	15	401	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus
ASV130	25	52	20	10	17	6	8	35	13	21	13	19	4	0	142	38	240	82	71	33	1	0	0	5	4	3	3	32	0	5	56	33	15	3	8	6	0	0	29	47	0	6	3	31	86	98	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__
ASV131	17	106	32	16	17	13	0	6	0	28	125	15	5	0	177	36	258	44	27	22	0	0	4	10	13	5	0	11	4	7	4	63	0	0	29	10	0	2	0	24	0	0	0	31	15	142	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__
ASV132	14	346	10	0	31	0	0	65	8	14	14	0	0	0	184	47	236	0	63	0	0	0	0	0	0	0	0	19	0	0	0	83	0	0	24	0	15	0	0	0	0	0	0	14	18	86	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__
ASV133	71	25	0	0	12	12	10	11	13	18	16	0	4	0	126	135	149	18	219	20	5	0	0	0	0	0	0	8	0	0	47	25	0	0	10	0	0	0	0	9	0	6	11	14	178	81	0	k__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__Mucispirillum_sp.
ASV134	0	0	14	6	0	34	49	20	1	15	0	13	0	0	75	13	18	8	0	37	6	0	0	7	0	0	3	137	0	0	61	0	63	69	11	3	28	81	60	28	1	567	71	9	24	34	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus
ASV135	89	0	37	138	71	123	104	0	0	74	0	209	0	0	0	0	0	0	0	0	0	0	0	52	0	113	124	0	0	0	0	0	0	0	0	159	53	0	0	0	0	0	0	0	0	0	28	k__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus
ASV136	67	26	12	7	13	0	8	9	6	14	4	13	7	0	111	137	123	17	239	0	4	0	0	0	0	6	2	18	0	8	52	18	0	0	9	0	0	0	0	19	0	0	0	11	191	77	0	k__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__
ASV137	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	16	45	4	2	0	0	0	0	213	0	15	123	0	120	127	0	0	0	116	110	0	0	369	133	0	23	0	0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
ASV138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	2	1143	22	10	2	9	8	17	0	10	0	4	0	0	0	0	0	64	0	2	0	0	0	40	4	0	0	6	0	Unassigned
ASV139	0	0	106	0	38	0	77	0	49	0	0	25	0	0	141	162	139	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	18	0	0	49	128	0	k__Bacteria; p__Firmicutes; c__Bacilli
ASV140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	384	0	0	0	0	500	351	0	0	0	0	0	2	0	0	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter
ASV141	23	0	638	0	0	15	409	0	106	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	k__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
ASV142	0	0	0	189	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	618	44	0	0	0	0	0	0	0	40	0	0	149	0	0	0	0	43	0	0	0	0	0	0	91	60	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
ASV143	0	0	96	0	31	0	80	0	45	0	0	24	0	0	126	184	135	0	321	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	36	137	0	k__Bacteria; p__Firmicutes; c__Bacilli
ASV144	3	0	30	0	29	4	12	40	40	0	0	11	19	0	23	8	20	0	4	19	2	0	12	26	7	33	65	29	0	462	68	0	0	3	0	115	0	3	80	0	9	20	0	3	5	29	31	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus
ASV145	0	3	0	0	0	29	0	0	0	0	0	0	3	0	0	0	4	7	0	8	28	13	0	0	0	11	0	65	107	0	0	158	11	83	219	0	259	10	0	11	0	0	37	61	20	17	3	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
ASV146	24	12	4	74	29	36	10	22	0	290	80	49	9	0	51	6	34	143	9	11	6	0	0	3	8	0	10	5	0	13	2	40	0	6	25	8	0	3	0	183	0	6	9	26	10	39	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Eubacterium_siraeum_group; s__
ASV147	14	14	0	0	0	21	0	0	0	17	206	0	0	0	0	0	0	206	0	38	0	0	0	0	18	0	0	0	0	0	0	78	0	0	11	0	30	0	0	476	0	0	0	39	0	11	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
ASV148	119	199	0	212	0	94	0	0	0	52	0	0	0	0	0	0	0	0	0	49	14	4	0	0	0	0	0	0	66	9	0	93	0	0	185	0	72	0	0	31	0	0	0	18	0	0	0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__
ASV149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	68	24	122	130	0	0	0	97	94	0	0	471	109	18	0	36	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium
ASV150	0	0	19	25	0	20	20	0	0	118	45	0	0	0	37	20	51	22	0	38	0	0	0	14	11	0	0	15	0	0	14	69	0	0	119	0	235	0	0	108	0	0	0	34	20	70	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
ASV151	0	0	65	0	0	0	32	0	0	0	0	0	0	0	170	423	146	0	84	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	54	138	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
ASV152	63	229	40	13	35	19	22	13	1	62	86	27	2	0	21	86	29	4	94	0	0	0	0	6	5	6	7	6	0	0	57	80	0	0	15	0	0	0	0	3	0	0	0	9	79	15	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia
