"","dbN.1.B","dbN.1.F","dbN.1.L","dbN.1.O","dbN.2.B","dbN.2.F","dbN.2.L","dbN.2.O","dbN.3.B","dbN.3.F","dbN.3.L","dbN.3.O","dbS.1.B","dbS.1.F","dbS.1.L","dbS.1.O","dbS.2.B","dbS.2.F","dbS.2.L","dbS.2.O","dbS.3.B","dbS.3.F","dbS.3.L","dbS.3.O","WTN.1.B","WTN.1.F","WTN.1.L","WTN.1.O","WTN.2.B","WTN.2.F","WTN.2.L","WTN.2.O","WTN.3.B","WTN.3.F","WTN.3.L","WTN.3.O","WTS.1.B","WTS.1.F","WTS.1.L","WTS.1.O","WTS.2.B","WTS.2.F","WTS.2.L","WTS.2.O","WTS.3.B","WTS.3.F","WTS.3.L"
"bacterium_New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101084978772154
"bacterium_QTYC46b",0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacterium_WX65",0,0,0.000101084978772154,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacterium_YC-LK-LKJ16",0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacterium_YC-ZSS-LKJ199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacterium_YC-ZSS-LKJ66",0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000572814879708875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacterium_YE57",0,0.000134779971696206,0,0,0,0.00107823977356965,0,0,0,0.000370644922164566,0.000134779971696206,0,0.000438034908012669,6.7389985848103e-05,0,0.000168474964620257,0.000336949929240515,0.000404339915088618,0,0,0.000876069816025339,0,0,0.000101084978772154,0,0,0,0,0,0,0.000101084978772154,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,0,3.36949929240515e-05,0,0,0,0
"bacterium_YRD2003",0,0,0.00023586495046836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacterium_enrichment",0,0,6.7389985848103e-05,0,0,0,0.000336949929240514,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0.00047172990093672,0,0,0,0,0,0,0,0.000168474964620257,0,0.00101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117932475234181
"bacterium_ic1277",0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05,0,0
"bacterium_ic1296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,3.36949929240515e-05,0,0
"bacterium_ic1311",0,0,0,0,0,0,0,0,0,0,0.00212278455421524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacterium_ic1379",0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bacterium_ic1391",0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,6.7389985848103e-05,0,0.000707594851405081,0,0,0,0,0,0,6.7389985848103e-05,0,0,0,0,0.000303254936316463,0,0.00067389985848103
"beta_proteobacterium",0,0,0,0,0,0,0,0,0,0,0.000336949929240515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023586495046836,0,0
"delta_proteobacterium",0,0,0.000134779971696206,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168474964620257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7389985848103e-05
"hydrothermal_vent",0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.36949929240515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iron-reducing_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101084978772154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134779971696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404339915088617
"mouse_gut",0.000977154794797493,0.000774984837253184,0.000134779971696206,0.00023586495046836,0.00141518970281016,0.00367275422872161,6.7389985848103e-05,0,0.0034031942853292,0.000707594851405081,0,0,0.00454882404474695,0.000842374823101287,0.000303254936316463,0.000370644922164566,0.00249342947637981,0.00138149470988611,0,0,0.00539119886784824,0.00047172990093672,0,0.000505424893860772,0.000370644922164566,0.000370644922164566,0.000101084978772154,0.000438034908012668,0.000202169957544309,0.000808679830177235,0,0,0.0010445447806456,0.0011119347664937,0.000134779971696206,0,0.000774984837253184,0.000101084978772154,0,0,0.000168474964620257,0,0.000168474964620257,0.000572814879708875,0.00515533391737988,0.000640204865556978,0
"myxobacterium_AT3-03",0,0,0.000539119886784824,0,0,0,0.000741289844329133,0,0,0,0.000606509872632927,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0.000438034908012669,0,0,0,0,0,0.000202169957544309,0,0.000168474964620257,0,0,0,0.000202169957544309,0,0,0,0,0,0,0,0,0,0.000269559943392412,0,0.000438034908012669
"uncultivated_soil",0,0,3.36949929240515e-05,0,0,0,6.7389985848103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
