ASV730,271.0
ASV732,269.0
ASV731,269.0
ASV733,268.0
ASV734,267.0
ASV735,266.0
ASV736,266.0
ASV737,266.0
ASV738,266.0
ASV739,264.0
ASV740,264.0
ASV741,261.0
ASV742,261.0
ASV743,261.0
ASV744,259.0
ASV745,259.0
ASV746,258.0
ASV747,258.0
ASV749,256.0
ASV750,256.0
ASV748,256.0
ASV753,255.0
ASV752,255.0
ASV751,255.0
ASV754,254.0
ASV755,254.0
ASV756,253.0
ASV757,253.0
ASV758,250.0
ASV759,250.0
ASV761,249.0
ASV760,249.0
ASV762,248.0
ASV763,248.0
ASV764,248.0
ASV765,248.0
ASV766,248.0
ASV767,247.0
ASV768,247.0
ASV769,246.0
ASV771,245.0
ASV772,245.0
ASV770,245.0
ASV773,244.0
ASV774,244.0
ASV775,243.0
ASV776,243.0
ASV777,241.0
ASV778,241.0
ASV779,241.0
ASV780,240.0
ASV781,240.0
ASV782,240.0
ASV783,240.0
ASV784,239.0
ASV785,239.0
ASV788,238.0
ASV786,238.0
ASV787,238.0
ASV789,237.0
ASV790,236.0
ASV791,236.0
ASV797,235.0
ASV795,235.0
ASV796,235.0
ASV794,235.0
ASV792,235.0
ASV793,235.0
ASV798,234.0
ASV799,234.0
ASV800,234.0
ASV801,233.0
ASV802,233.0
ASV803,233.0
ASV804,232.0
ASV805,232.0
ASV806,232.0
ASV807,232.0
ASV811,231.0
ASV808,231.0
ASV809,231.0
ASV810,231.0
ASV814,230.0
ASV815,230.0
ASV813,230.0
ASV812,230.0
ASV816,228.0
ASV817,227.0
ASV818,227.0
ASV819,227.0
ASV820,226.0
ASV821,226.0
ASV822,226.0
ASV823,225.0
ASV824,225.0
ASV825,225.0
ASV826,225.0
ASV827,225.0
ASV828,224.0
ASV829,224.0
ASV830,223.0
ASV831,222.0
ASV836,221.0
ASV834,221.0
ASV835,221.0
ASV832,221.0
ASV833,221.0
ASV837,220.0
ASV838,220.0
ASV839,220.0
ASV840,219.0
ASV841,219.0
ASV842,219.0
ASV843,218.0
ASV844,218.0
ASV845,218.0
ASV846,217.0
ASV847,217.0
ASV850,216.0
ASV851,216.0
ASV852,216.0
ASV849,216.0
ASV848,216.0
ASV853,215.0
ASV854,215.0
ASV855,214.0
ASV856,213.0
ASV857,213.0
ASV858,212.0
ASV859,212.0
ASV860,211.0
ASV861,211.0
ASV862,210.0
ASV863,210.0
ASV864,210.0
ASV865,209.0
ASV866,209.0
ASV867,208.0
ASV868,208.0
ASV870,207.0
ASV871,207.0
ASV869,207.0
ASV872,207.0
ASV874,206.0
ASV873,206.0
ASV875,205.0
ASV876,205.0
ASV877,204.0
ASV878,203.0
ASV879,203.0
ASV880,203.0
ASV881,203.0
ASV883,200.0
ASV882,200.0
ASV884,199.0
ASV885,199.0
ASV886,198.0
ASV887,198.0
ASV888,198.0
ASV889,198.0
ASV892,197.0
ASV893,197.0
ASV891,197.0
ASV890,197.0
ASV894,196.0
ASV895,196.0
ASV896,194.0
ASV897,193.0
ASV898,193.0
ASV899,192.0
ASV900,192.0
ASV901,192.0
ASV902,192.0
ASV903,191.0
ASV904,191.0
ASV905,191.0
ASV906,191.0
ASV908,190.0
ASV910,190.0
ASV909,190.0
ASV907,190.0
ASV911,189.0
ASV912,189.0
ASV913,189.0
ASV914,189.0
ASV915,189.0
ASV916,188.0
ASV917,188.0
ASV918,188.0
ASV919,188.0
ASV927,187.0
ASV923,187.0
ASV926,187.0
ASV924,187.0
ASV925,187.0
ASV922,187.0
ASV921,187.0
ASV920,187.0
ASV928,186.0
ASV929,186.0
ASV930,186.0
ASV931,186.0
ASV932,186.0
ASV934,185.0
ASV935,185.0
ASV933,185.0
ASV936,184.0
ASV937,183.0
ASV938,183.0
ASV939,183.0
ASV940,183.0
ASV942,182.0
ASV943,182.0
ASV944,182.0
ASV941,182.0
ASV949,181.0
ASV947,181.0
ASV948,181.0
ASV951,181.0
ASV946,181.0
ASV945,181.0
ASV950,181.0
ASV954,180.0
ASV955,180.0
ASV953,180.0
ASV952,180.0
ASV956,179.0
ASV957,179.0
ASV958,179.0
ASV959,179.0
ASV961,178.0
ASV962,178.0
ASV963,178.0
ASV960,178.0
ASV964,177.0
ASV965,176.0
ASV966,176.0
ASV967,176.0
ASV968,176.0
ASV969,175.0
ASV970,175.0
ASV974,174.0
ASV976,174.0
ASV975,174.0
ASV973,174.0
ASV971,174.0
ASV972,174.0
ASV977,173.0
ASV978,173.0
ASV979,172.0
ASV980,172.0
ASV981,172.0
ASV983,171.0
ASV982,171.0
ASV984,171.0
ASV985,170.0
ASV986,170.0
ASV987,170.0
ASV988,170.0
ASV989,170.0
ASV995,169.0
ASV993,169.0
ASV994,169.0
ASV991,169.0
ASV992,169.0
ASV990,169.0
ASV996,168.0
ASV997,168.0
ASV998,168.0
ASV999,168.0
ASV1002,167.0
ASV1004,167.0
