"Site","Genus","Eigengene","r","p_raw","p_adj","is_rescue_genus"
"Lung","Chloroplast","EG_DB_up",-0.118881118881119,0.712884219214772,0.820049820796077,TRUE
"Lung","Erysipelatoclostridium","EG_DB_up",-0.118881118881119,0.712884219214772,0.820049820796077,TRUE
"Lung","Eubacterium_hallii_group","EG_DB_up",0.111888111888112,0.729194990751066,0.833365703715504,TRUE
"Lung","Lachnospira","EG_DB_down",-0.104895104895105,0.745609480980708,0.846627539694223,FALSE
"Lung","Lactococcus","EG_DB_down",0.0909090909090909,0.778725396245442,0.872966049294253,TRUE
"Lung","Agathobacter","EG_DB_down",-0.0909090909090909,0.778725396245442,0.872966049294253,TRUE
"Lung","Haemophilus","EG_DB_up",0.0839160839160839,0.795414501853898,0.886031343837253,FALSE
"Lung","Eubacterium_hallii_group","EG_DB_down",-0.0769230769230769,0.812182698028059,0.89901984184238,TRUE
"Lung","Ruminococcus_torques_group","EG_DB_up",-0.0699300699300699,0.829023640531309,0.90066765884883,FALSE
"Lung","Roseburia","EG_DB_up",0.0699300699300699,0.829023640531309,0.90066765884883,FALSE
"Lung","Roseburia","EG_DB_down",-0.0699300699300699,0.829023640531309,0.90066765884883,FALSE
"Lung","Blautia","EG_DB_down",0.048951048951049,0.879918578878675,0.950096134249367,FALSE
"Lung","Candidatus_Arthromitus","EG_DB_up",0.041958041958042,0.896985870819554,0.962618983318546,FALSE
"Lung","Streptococcus","EG_DB_up",0.034965034965035,0.91409334241076,0.969806188233911,TRUE
"Lung","Blautia","EG_DB_up",0.027972027972028,0.931234351201881,0.969806188233911,FALSE
